@RELATION knn_Kennedy_UBM_all
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {test_set_616_clips}

@DATA
0.065999,0.007770,2.999101,0.140646,0.153503,0.582496,0.006854,0.092076,-28.939868,2.244839,0.428517,-0.112905,0.091697,0.240291,0.135690,0.167192,0.179443,0.172917,-0.109419,0.061056,-0.027442,0.013908,0.004280,0.039541,0.009132,0.028134,0.004264,0.120685,0.001636,0.005159,0.009646,0.019731,0.004600,0.041808,0.035241,0.010064,0.262105,0.030017,0.025378,0.371387,0.004955,0.075769,2.358553,0.776457,0.558592,0.331764,0.393612,0.312709,0.253996,0.239221,0.225438,0.201793,0.193904,0.180514,0.170728,0.017234,0.006665,0.030249,0.010073,0.021067,0.004944,0.088197,0.002272,0.007267,0.011506,0.018788,0.006764,0.021771,test_set_616_clips
0.058677,0.006889,3.006245,0.139209,0.157239,0.496406,0.007894,0.074645,-29.499293,2.376425,0.412326,-0.124406,0.103430,0.259420,0.051406,0.156423,0.200946,0.208869,-0.104206,0.047724,-0.053332,0.011092,0.004400,0.027484,0.008236,0.030048,0.004264,0.138321,0.001578,0.005570,0.014872,0.019720,0.004790,0.045102,0.033598,0.008346,0.248581,0.031187,0.025692,0.344004,0.006188,0.067637,2.289194,0.765613,0.554135,0.325928,0.377957,0.301416,0.245593,0.235588,0.226843,0.197690,0.200622,0.180837,0.177816,0.015030,0.007262,0.023304,0.009358,0.022941,0.005413,0.093280,0.002573,0.008373,0.018611,0.018465,0.007362,0.022628,test_set_616_clips
0.061892,0.008789,3.008955,0.142589,0.157993,0.536143,0.008114,0.081437,-29.386445,2.308775,0.328209,-0.130937,0.127285,0.174300,-0.022724,0.140713,0.269912,0.176120,-0.166472,0.018824,-0.068643,0.011244,0.004255,0.022856,0.008967,0.026877,0.004115,0.134208,0.001556,0.005232,0.016923,0.020643,0.005914,0.044183,0.035472,0.010741,0.274025,0.032466,0.025462,0.364570,0.006292,0.070236,2.256295,0.779179,0.570362,0.325064,0.381260,0.269275,0.247106,0.241571,0.234204,0.195781,0.195125,0.185064,0.194771,0.015583,0.006848,0.020124,0.010633,0.021229,0.005218,0.085799,0.002643,0.007599,0.019380,0.020700,0.008861,0.021154,test_set_616_clips
0.064969,0.008001,2.988335,0.139067,0.152920,0.580795,0.008493,0.092668,-29.161808,2.348503,0.485043,-0.189634,0.036126,0.242240,0.107206,0.118734,0.196031,0.204746,-0.110977,0.041518,-0.071949,0.011141,0.004797,0.028643,0.010322,0.028422,0.004859,0.116289,0.001821,0.005982,0.014431,0.017280,0.005567,0.039726,0.038927,0.009928,0.291710,0.034645,0.027373,0.408849,0.006109,0.080528,2.470123,0.845018,0.600885,0.342293,0.398609,0.319622,0.257584,0.235932,0.235005,0.200352,0.193977,0.188248,0.177921,0.015082,0.008079,0.024159,0.012236,0.022984,0.006307,0.087782,0.003120,0.008908,0.016996,0.016484,0.008826,0.021875,test_set_616_clips
0.066795,0.010874,2.990608,0.144703,0.156113,0.589729,0.008799,0.091532,-29.254867,2.315630,0.529260,-0.191801,0.056478,0.214567,0.094961,0.117857,0.201491,0.191057,-0.100882,0.019307,-0.074814,0.011366,0.004524,0.025850,0.008345,0.026569,0.004749,0.118696,0.001631,0.005955,0.016247,0.019666,0.005397,0.039859,0.038304,0.014207,0.284044,0.035601,0.027666,0.408732,0.006768,0.077259,2.520516,0.848979,0.596717,0.327921,0.396277,0.291668,0.247184,0.244730,0.235794,0.196393,0.198275,0.181677,0.181599,0.016223,0.007706,0.022947,0.010215,0.022391,0.005966,0.088641,0.002814,0.009105,0.019588,0.019587,0.008921,0.021694,test_set_616_clips
0.066447,0.006995,2.962014,0.139976,0.154065,0.568564,0.008860,0.090080,-29.121441,2.503611,0.532147,-0.193028,-0.026246,0.207448,0.074840,0.147625,0.207755,0.218989,-0.090870,0.051019,-0.080527,0.013569,0.004652,0.026949,0.010602,0.032776,0.004794,0.093190,0.001500,0.005957,0.016826,0.018553,0.006688,0.034790,0.039813,0.008744,0.308903,0.036793,0.028015,0.406273,0.006536,0.078393,2.424531,0.843887,0.624505,0.348337,0.419498,0.312044,0.267148,0.237962,0.248277,0.210936,0.208527,0.186506,0.179774,0.018834,0.007667,0.022935,0.013113,0.025153,0.005997,0.075436,0.002330,0.008590,0.020573,0.018449,0.010328,0.018772,test_set_616_clips
0.063025,0.010610,2.986767,0.138058,0.153068,0.568134,0.008682,0.089314,-28.835737,2.336628,0.439242,-0.204437,0.074431,0.192734,0.134952,0.116120,0.139777,0.239876,-0.080841,0.028349,-0.063948,0.011509,0.004189,0.029427,0.009066,0.026678,0.004331,0.122985,0.002155,0.006492,0.012941,0.016793,0.004800,0.041336,0.038779,0.013380,0.291806,0.036922,0.027638,0.410695,0.006619,0.078373,2.777551,0.861541,0.669164,0.327362,0.403868,0.308084,0.277536,0.251143,0.260597,0.213065,0.207447,0.199600,0.173794,0.016448,0.006648,0.027214,0.010882,0.022126,0.005491,0.102010,0.004056,0.010447,0.015795,0.017002,0.007053,0.024750,test_set_616_clips
0.069247,0.008441,2.994113,0.142357,0.153339,0.607986,0.007384,0.096038,-29.457514,2.260777,0.474736,-0.139959,0.093123,0.262297,0.117093,0.121595,0.211844,0.263970,-0.048853,0.061816,-0.074273,0.008661,0.003636,0.028934,0.008241,0.033830,0.004100,0.112235,0.002157,0.005879,0.013366,0.019257,0.005048,0.038188,0.037922,0.010501,0.280221,0.030703,0.026208,0.383557,0.005311,0.076809,2.348945,0.792847,0.573912,0.327316,0.387009,0.304329,0.254450,0.243043,0.235417,0.203062,0.199408,0.183361,0.172607,0.011557,0.005729,0.025065,0.010132,0.025557,0.005088,0.082495,0.003860,0.008331,0.016297,0.018092,0.007736,0.020435,test_set_616_clips
0.019376,0.006842,2.972490,0.073634,0.143098,0.080155,0.014858,0.027049,-30.366132,3.542840,-0.053158,0.019872,-0.026544,0.301440,0.001261,0.124258,0.168085,0.228762,-0.100255,0.011591,-0.071592,0.014784,0.005027,0.036861,0.010246,0.043195,0.005202,0.130904,0.001516,0.007193,0.016304,0.022404,0.005744,0.045026,0.013066,0.009010,0.257536,0.024584,0.034573,0.137992,0.010072,0.024155,2.331329,0.706252,0.518709,0.314849,0.361680,0.296562,0.237419,0.213798,0.212132,0.195219,0.191507,0.165896,0.177397,0.019244,0.007721,0.028679,0.010595,0.028705,0.006073,0.082449,0.002660,0.009828,0.018355,0.017830,0.008521,0.018368,test_set_616_clips
0.021236,0.006076,2.931638,0.075475,0.144043,0.088887,0.013908,0.027877,-30.332500,3.534787,0.012311,-0.036806,-0.077658,0.226344,0.039529,0.144788,0.164684,0.210485,-0.107819,0.007581,-0.078341,0.016007,0.005977,0.042797,0.012491,0.041870,0.005187,0.115378,0.001497,0.007624,0.013747,0.021422,0.006384,0.041971,0.014958,0.008056,0.281243,0.025306,0.035133,0.147597,0.008648,0.024156,2.248469,0.718813,0.538506,0.337423,0.374689,0.289438,0.245801,0.229150,0.212868,0.193162,0.191906,0.166830,0.166986,0.018916,0.009112,0.030083,0.012900,0.028410,0.006300,0.075179,0.002512,0.009563,0.014111,0.017238,0.008696,0.016647,test_set_616_clips
0.022076,0.003127,2.953774,0.077325,0.146287,0.105754,0.014038,0.029974,-31.429135,3.520445,0.058897,0.028191,-0.058308,0.243475,0.004401,0.159349,0.229236,0.200178,-0.089476,0.037112,-0.074069,0.017021,0.005294,0.043153,0.009592,0.044061,0.004437,0.121049,0.001144,0.008543,0.015255,0.020244,0.005693,0.043153,0.018276,0.004626,0.268403,0.026596,0.033794,0.178867,0.009455,0.030043,2.363898,0.687985,0.501975,0.305662,0.374965,0.287696,0.229439,0.218069,0.207525,0.182685,0.180656,0.171218,0.162259,0.019910,0.008491,0.030446,0.009300,0.028011,0.005143,0.083485,0.001929,0.011550,0.017496,0.016395,0.008377,0.018269,test_set_616_clips
0.035604,0.013939,2.979440,0.103677,0.153543,0.220227,0.013089,0.044032,-28.826118,3.229949,0.208623,-0.094284,-0.048780,0.255234,0.077328,0.150566,0.235233,0.255277,-0.020462,0.032821,-0.105398,0.009595,0.005301,0.023624,0.011991,0.049244,0.004478,0.111062,0.001664,0.005505,0.018210,0.020868,0.007157,0.039530,0.032703,0.016134,0.295841,0.033891,0.031143,0.299806,0.008621,0.055830,2.521358,0.814296,0.575377,0.335737,0.418235,0.304284,0.247301,0.236904,0.234405,0.198582,0.203677,0.172368,0.187037,0.013013,0.008295,0.020475,0.011378,0.030655,0.006512,0.078294,0.002936,0.007594,0.022267,0.018566,0.011088,0.018487,test_set_616_clips
0.058881,0.013928,3.073999,0.120660,0.156753,0.346221,0.009566,0.079650,-27.285463,1.564987,-0.489058,-0.169454,-0.448038,0.427479,-0.163050,0.152910,-0.091410,-0.074859,-0.073953,-0.078189,-0.011576,0.014736,0.010580,0.016188,0.014532,0.015787,0.016500,0.023336,0.007630,0.010400,0.019334,0.012840,0.006808,0.018134,0.026573,0.016083,0.308214,0.033498,0.032247,0.281814,0.006998,0.041878,2.681495,0.704967,0.688367,0.408326,0.460355,0.350808,0.319555,0.264680,0.259285,0.244018,0.230803,0.216706,0.194781,0.016587,0.012896,0.016179,0.016054,0.016114,0.021378,0.021200,0.012297,0.013961,0.018367,0.013056,0.008569,0.009383,test_set_616_clips
0.053718,0.033232,3.069566,0.107634,0.140229,0.327701,0.009975,0.081335,-24.964440,0.915835,-0.679011,-0.351161,-0.605318,0.419799,-0.117668,0.150386,-0.139780,-0.026964,-0.189742,-0.162404,-0.163180,0.016293,0.012624,0.014131,0.011231,0.012306,0.012762,0.012229,0.009864,0.006566,0.014128,0.013812,0.009356,0.016051,0.021187,0.032720,0.312162,0.024774,0.030900,0.260843,0.005862,0.034844,2.165657,0.727173,0.733726,0.413944,0.437237,0.376839,0.333799,0.297542,0.285676,0.287048,0.268484,0.288061,0.292042,0.018172,0.018202,0.015563,0.015634,0.014014,0.017201,0.015360,0.014112,0.008502,0.016740,0.015430,0.011956,0.008802,test_set_616_clips
0.062051,0.026006,3.112470,0.119011,0.148243,0.377731,0.007927,0.087765,-26.205168,1.083162,-0.449595,-0.170220,-0.614106,0.383291,-0.159685,0.153382,-0.084169,-0.150795,-0.195681,-0.220222,-0.105031,0.016355,0.012504,0.018772,0.016033,0.011936,0.010637,0.014046,0.005861,0.007618,0.016252,0.014648,0.008649,0.015532,0.021554,0.028695,0.258636,0.026531,0.029415,0.244732,0.004813,0.033109,2.273694,0.669581,0.615572,0.418690,0.441010,0.340511,0.295209,0.269863,0.254828,0.249375,0.254248,0.257987,0.228142,0.015202,0.013528,0.018192,0.017235,0.010654,0.011839,0.014651,0.008403,0.009752,0.016417,0.016664,0.009634,0.008132,test_set_616_clips
