@RELATION svm_Nixon_UBM_2945x2s
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {UBM_Nixon,Nixon, Richard}

@DATA
0.101888,0.007704,3.060663,0.181161,0.179302,0.791836,0.010549,0.154526,-29.695118,1.980779,-0.271589,-0.117343,-0.289872,0.385335,-0.197083,-0.007134,-0.127791,0.156946,0.003461,-0.056938,0.073478,0.011185,0.006633,0.012464,0.010081,0.032187,0.020902,0.031494,0.007872,0.011880,0.014961,0.027758,0.007587,0.019535,0.044026,0.011745,0.263350,0.038447,0.024277,0.375045,0.007190,0.091582,2.229338,0.544888,0.633801,0.401344,0.404237,0.299653,0.258785,0.226847,0.207616,0.208551,0.203635,0.178390,0.173888,0.011743,0.010008,0.012080,0.011132,0.021408,0.017612,0.020083,0.011420,0.013615,0.015670,0.020636,0.008050,0.008002,UBM_Nixon
0.056754,0.014499,3.054421,0.131088,0.168413,0.324670,0.017218,0.076034,-28.351004,3.175695,-0.399662,0.102118,-0.289175,0.116105,0.085714,-0.142943,-0.053195,-0.086128,-0.106524,0.029156,0.036547,0.013699,0.006279,0.017657,0.020090,0.064429,0.017362,0.038017,0.003946,0.009935,0.015293,0.020484,0.006515,0.030018,0.020606,0.016822,0.271421,0.026898,0.030795,0.222864,0.011538,0.037462,2.487629,0.535519,0.621212,0.376243,0.384207,0.311738,0.285586,0.249536,0.240225,0.222856,0.210045,0.204949,0.199944,0.016082,0.009838,0.018986,0.020608,0.045847,0.021894,0.029310,0.007532,0.014328,0.015998,0.018935,0.009924,0.011045,UBM_Nixon
0.145093,0.007672,3.066021,0.242486,0.227201,1.075128,0.008832,0.253479,-29.660656,2.009739,0.455422,-0.125298,-0.163690,0.042220,-0.076846,-0.028109,-0.110385,0.048946,-0.122826,0.010269,-0.078246,0.015977,0.006070,0.026571,0.019317,0.019598,0.012059,0.033232,0.003313,0.012875,0.016081,0.033401,0.006760,0.019696,0.056338,0.009919,0.231386,0.055291,0.026474,0.449317,0.006249,0.120463,2.298357,0.568747,0.484036,0.267312,0.322900,0.281864,0.269636,0.246825,0.224013,0.210262,0.187810,0.188354,0.174450,0.016257,0.008420,0.020264,0.018991,0.016517,0.012388,0.021976,0.004656,0.015430,0.014527,0.023227,0.007766,0.007219,UBM_Nixon
0.129084,0.002019,2.960447,0.219137,0.208105,1.024163,0.009492,0.217251,-30.321833,2.178101,0.247431,0.091091,-0.376504,-0.057509,-0.055952,-0.031496,-0.115532,-0.157285,-0.059521,0.027332,-0.076808,0.030781,0.006893,0.027525,0.017878,0.021896,0.020106,0.026345,0.003808,0.009245,0.014126,0.019543,0.007897,0.020145,0.084820,0.002890,0.332945,0.082493,0.035186,0.634769,0.006096,0.174290,2.461751,0.776281,0.688801,0.406756,0.439421,0.343640,0.313184,0.270968,0.250601,0.217159,0.198744,0.187880,0.182474,0.029057,0.009355,0.025092,0.019135,0.018524,0.019712,0.020124,0.006238,0.008986,0.012480,0.017845,0.009313,0.010049,UBM_Nixon
0.129028,0.032831,2.953126,0.207312,0.193434,0.915250,0.013131,0.190681,-25.571684,2.246668,-0.192871,-0.105734,-0.253142,-0.037352,-0.049989,-0.016440,-0.159847,-0.172443,-0.122644,0.048044,-0.067898,0.017967,0.006872,0.025586,0.019077,0.020249,0.020258,0.020647,0.005421,0.010501,0.015052,0.019351,0.006310,0.018964,0.094168,0.032822,0.390853,0.083458,0.033376,0.617253,0.007952,0.161445,2.783224,0.896623,0.738442,0.391360,0.379523,0.385409,0.314962,0.276305,0.262395,0.237273,0.222621,0.217077,0.214971,0.021280,0.008725,0.024487,0.020904,0.021804,0.024857,0.020704,0.009583,0.012470,0.015528,0.019268,0.008121,0.010728,UBM_Nixon
0.111699,0.034370,2.937949,0.198102,0.207319,0.867322,0.011516,0.170890,-25.374230,2.198427,0.022627,0.093386,-0.208872,0.046331,-0.152887,-0.058517,-0.087103,-0.144184,-0.139319,-0.046516,-0.159179,0.035218,0.005153,0.025842,0.022611,0.025214,0.011719,0.013561,0.003060,0.007122,0.021145,0.036101,0.007813,0.024036,0.066748,0.038752,0.340185,0.055774,0.031031,0.526127,0.008892,0.125867,1.520105,0.574618,0.480919,0.366520,0.323237,0.269513,0.235844,0.250199,0.212588,0.219245,0.220219,0.224660,0.232940,0.037835,0.006533,0.026587,0.022638,0.020985,0.012830,0.011314,0.004718,0.007540,0.018773,0.031761,0.009736,0.012411,UBM_Nixon
0.267216,0.000537,3.181392,0.352130,0.264450,2.265646,0.002668,0.535938,-28.179890,1.088991,0.288629,-0.008240,-0.127511,-0.052707,-0.038040,-0.058830,-0.148588,-0.172419,-0.174662,-0.121388,-0.102561,0.016344,0.005929,0.011218,0.015953,0.015503,0.007664,0.009456,0.002687,0.006407,0.010688,0.033142,0.005205,0.011850,0.049284,0.000681,0.227376,0.033790,0.009799,0.413273,0.001568,0.111287,0.798880,0.308396,0.292157,0.203124,0.199044,0.170236,0.169370,0.171912,0.147987,0.143874,0.140356,0.140041,0.138087,0.009640,0.007098,0.008948,0.011125,0.011141,0.007023,0.006686,0.002326,0.005566,0.008238,0.014326,0.005464,0.004280,UBM_Nixon
0.147537,0.013447,2.930429,0.228479,0.206234,0.937083,0.010638,0.224151,-27.120762,2.210304,0.297787,-0.461635,-0.950557,-0.177293,-0.162752,-0.131077,0.024917,-0.018393,-0.331234,-0.060168,0.007054,0.021100,0.014647,0.018253,0.017784,0.019444,0.017744,0.025728,0.001357,0.010618,0.014346,0.018545,0.012330,0.019237,0.086557,0.014328,0.315229,0.075701,0.027175,0.600815,0.007231,0.165530,2.159220,0.697538,0.627760,0.327612,0.422601,0.304353,0.304301,0.264469,0.254701,0.195377,0.230042,0.179073,0.180477,0.019879,0.018568,0.016409,0.018859,0.020162,0.020618,0.022599,0.001895,0.011969,0.014608,0.017449,0.014964,0.009183,UBM_Nixon
0.124167,0.007221,2.781860,0.191366,0.179598,0.911491,0.011063,0.191785,-27.274167,2.143109,-0.067362,-0.349873,-0.724815,0.054233,-0.168683,-0.038276,-0.235315,0.005149,-0.229990,-0.107980,-0.124679,0.020072,0.009848,0.022886,0.021442,0.017917,0.014910,0.015518,0.004937,0.010212,0.017621,0.018925,0.012690,0.016114,0.074554,0.009062,0.381181,0.067288,0.031124,0.563851,0.006283,0.127145,2.267233,0.840144,0.753514,0.371686,0.466288,0.350418,0.324921,0.308033,0.309209,0.212341,0.213624,0.196123,0.183419,0.018714,0.012396,0.021217,0.021194,0.016290,0.014992,0.013122,0.007657,0.010565,0.015925,0.016507,0.014753,0.007837,UBM_Nixon
0.089636,0.012684,2.855957,0.168007,0.186646,0.551576,0.013690,0.121938,-27.113914,2.904147,-0.034054,-0.287517,-0.565492,-0.139659,-0.244890,-0.114748,-0.233990,0.063040,-0.220152,-0.167055,-0.110733,0.021202,0.009927,0.017862,0.022215,0.023403,0.026080,0.024488,0.003204,0.014407,0.015664,0.024665,0.015052,0.019596,0.059312,0.014927,0.329016,0.061539,0.034904,0.461948,0.008306,0.105396,2.277058,0.757757,0.753515,0.344915,0.466533,0.316965,0.308456,0.268023,0.295247,0.214950,0.216326,0.216784,0.190448,0.019094,0.012758,0.015438,0.021738,0.021747,0.027968,0.020561,0.004868,0.015695,0.011715,0.020625,0.018094,0.008411,UBM_Nixon
0.098154,0.004865,2.958865,0.179358,0.184132,0.848698,0.011094,0.163555,-27.210527,2.365218,-0.010516,0.124190,-0.245040,-0.032559,-0.086776,0.131638,-0.279448,-0.105179,-0.199188,-0.007885,-0.056340,0.026184,0.007026,0.033629,0.030384,0.021468,0.011595,0.026192,0.002207,0.008893,0.017696,0.022932,0.006091,0.021009,0.050987,0.005287,0.249643,0.052570,0.028049,0.445340,0.006591,0.103836,1.754535,0.661430,0.686173,0.331847,0.399121,0.314082,0.302634,0.283458,0.241517,0.240148,0.212321,0.183040,0.175698,0.022552,0.009354,0.023802,0.027937,0.019270,0.011466,0.020253,0.002955,0.009539,0.014613,0.019411,0.007940,0.008015,UBM_Nixon
0.068472,0.012774,3.029719,0.128570,0.154108,0.490736,0.015678,0.098328,-29.004118,3.140912,-1.181721,-0.040832,-0.501163,-0.219938,0.036058,-0.072204,-0.123747,0.116428,-0.154191,-0.155482,-0.159012,0.022174,0.015165,0.018342,0.015382,0.013685,0.012551,0.018517,0.005604,0.013396,0.015462,0.039181,0.013618,0.021770,0.015455,0.016028,0.301224,0.023571,0.032158,0.231672,0.010431,0.031168,2.781645,0.570861,0.568009,0.346966,0.384705,0.267468,0.304034,0.240365,0.226628,0.214866,0.207131,0.192832,0.180973,0.022797,0.018648,0.017664,0.016349,0.013759,0.013855,0.016625,0.008041,0.016154,0.016414,0.030255,0.017021,0.008820,UBM_Nixon
0.064955,0.014769,2.972212,0.128724,0.158166,0.415885,0.016978,0.089175,-28.885836,3.204354,-1.008491,-0.071609,-0.561911,-0.233332,0.056388,-0.096512,-0.128627,0.162650,-0.122917,-0.133119,-0.188368,0.024289,0.015414,0.017486,0.013628,0.014713,0.013593,0.020470,0.005213,0.013617,0.016200,0.038849,0.016149,0.023246,0.015089,0.018740,0.346217,0.024351,0.033909,0.218217,0.010976,0.029041,2.852475,0.572405,0.620969,0.333187,0.387613,0.295636,0.303392,0.230914,0.240730,0.223695,0.209964,0.188958,0.187339,0.022937,0.018783,0.016460,0.014983,0.016313,0.015446,0.018590,0.008080,0.016626,0.017099,0.029574,0.020814,0.009647,UBM_Nixon
0.103719,0.006246,2.869853,0.177967,0.183565,0.718966,0.012254,0.160905,-28.740043,2.505795,0.246132,-0.006448,-0.094686,0.134178,0.004108,-0.216927,-0.327213,-0.056192,-0.231636,0.138482,-0.060047,0.029070,0.003660,0.021530,0.025606,0.040505,0.017098,0.027082,0.005754,0.011549,0.018201,0.019770,0.002064,0.022308,0.067036,0.007628,0.357895,0.061978,0.032726,0.508591,0.008351,0.129541,2.785050,0.786785,0.834266,0.334279,0.443590,0.350247,0.303667,0.277890,0.292405,0.220924,0.239470,0.196804,0.204318,0.030293,0.004934,0.017367,0.026402,0.033167,0.017284,0.019411,0.010421,0.012098,0.015921,0.016971,0.001970,0.009350,UBM_Nixon
0.078144,0.007954,2.907364,0.169872,0.193822,0.501705,0.012829,0.101793,-28.362352,2.869375,0.214540,0.222330,-0.104132,0.278644,0.149944,-0.061968,-0.327001,-0.105442,-0.175529,-0.066990,0.040264,0.023531,0.003859,0.027172,0.021972,0.036650,0.014574,0.032748,0.003519,0.007404,0.020446,0.040750,0.001563,0.025705,0.047184,0.010028,0.335693,0.060265,0.043160,0.363813,0.008104,0.086726,2.985837,0.741271,0.753262,0.323381,0.419002,0.323575,0.327194,0.276697,0.305483,0.212902,0.233574,0.203722,0.165180,0.027455,0.006078,0.021588,0.019657,0.026027,0.014682,0.026061,0.006284,0.008338,0.017549,0.034466,0.001731,0.008611,UBM_Nixon
0.066731,0.016330,2.932753,0.155618,0.185384,0.414132,0.013321,0.099054,-26.403582,3.003243,0.186816,-0.014370,-0.095091,0.079877,0.012886,-0.163804,-0.376383,-0.265176,-0.252998,-0.041179,0.023371,0.028296,0.005604,0.027350,0.038839,0.060515,0.017460,0.021477,0.003547,0.007309,0.013691,0.022165,0.001392,0.027452,0.037031,0.018450,0.319908,0.049069,0.033726,0.294253,0.007591,0.088984,2.224149,0.579834,0.876991,0.332392,0.409130,0.312659,0.332171,0.304222,0.249910,0.214709,0.188953,0.159240,0.175259,0.031186,0.007523,0.022964,0.030194,0.038534,0.017346,0.017572,0.006396,0.008737,0.011197,0.022927,0.001254,0.009814,UBM_Nixon
0.128304,0.004952,2.977631,0.206333,0.194571,0.944473,0.011702,0.204142,-27.796125,2.189420,0.035811,-0.280497,-0.331320,-0.102954,0.069747,-0.017253,-0.089995,0.114886,-0.040027,0.083887,-0.012905,0.018834,0.008724,0.027976,0.015587,0.020753,0.014205,0.019716,0.005296,0.014295,0.014437,0.018063,0.009079,0.018226,0.087414,0.006101,0.310941,0.081068,0.036434,0.643306,0.007197,0.170107,2.217794,0.820099,0.794818,0.433362,0.457868,0.357039,0.345536,0.283704,0.275581,0.244461,0.224486,0.210257,0.195877,0.020812,0.011717,0.023703,0.016589,0.019163,0.016787,0.018029,0.008770,0.016887,0.015449,0.017347,0.011520,0.009401,UBM_Nixon
0.143389,0.003892,2.936586,0.216964,0.198652,1.019908,0.014826,0.220679,-29.822928,1.949006,0.056552,-0.090299,-0.070188,-0.091841,-0.237862,0.017997,-0.058778,-0.011374,-0.226692,-0.058790,-0.231112,0.023345,0.006293,0.026078,0.020242,0.015641,0.009232,0.017317,0.002448,0.007391,0.026970,0.032406,0.010047,0.024503,0.107348,0.004762,0.478858,0.097220,0.044544,0.672109,0.011986,0.177343,3.031813,1.041031,0.722270,0.552753,0.452333,0.369045,0.323060,0.287154,0.270507,0.262787,0.272586,0.281096,0.276067,0.026825,0.008757,0.029095,0.025777,0.020128,0.012997,0.019527,0.003501,0.009189,0.028453,0.032362,0.013305,0.014140,UBM_Nixon
0.133433,0.014278,2.862436,0.207418,0.193608,0.943207,0.013086,0.205617,-27.455231,2.253047,0.192260,0.083827,-0.307517,0.024327,0.010677,0.043562,-0.130235,0.037079,-0.109422,-0.034376,-0.145272,0.023408,0.006816,0.032967,0.022444,0.025555,0.012133,0.021291,0.003841,0.008058,0.016554,0.016834,0.006120,0.021404,0.107100,0.016299,0.459893,0.095402,0.033964,0.688829,0.009418,0.177852,2.895136,1.054208,0.777999,0.459619,0.421409,0.362087,0.319004,0.300604,0.268424,0.248033,0.223592,0.216200,0.208230,0.025849,0.009591,0.032083,0.025862,0.025534,0.015123,0.020783,0.006411,0.009536,0.015691,0.016543,0.008092,0.012572,UBM_Nixon
0.164752,0.012094,3.113563,0.257849,0.213651,1.365186,0.011217,0.286322,-26.373680,1.093355,-0.726563,-0.461551,-0.335471,-0.115467,-0.301427,-0.262463,-0.216916,-0.113808,-0.145197,0.094459,-0.057407,0.011375,0.008316,0.014457,0.012311,0.016791,0.020232,0.016995,0.005876,0.012816,0.011924,0.013383,0.009661,0.019360,0.094223,0.016144,0.212413,0.082412,0.035017,0.548794,0.007142,0.186754,1.925374,0.764480,0.662454,0.417708,0.404732,0.379823,0.309385,0.327935,0.356880,0.334478,0.365961,0.374841,0.321659,0.014601,0.013780,0.021588,0.017171,0.020066,0.024895,0.020277,0.009382,0.017367,0.016899,0.017969,0.014914,0.011875,UBM_Nixon
0.149268,0.027169,3.021586,0.206746,0.169203,1.387497,0.010500,0.247029,-24.758515,1.171206,-0.618968,0.200203,-0.073218,-0.254969,-0.175382,-0.089804,-0.131013,-0.046746,-0.068019,-0.059833,-0.143765,0.014137,0.008058,0.023304,0.016229,0.018419,0.009575,0.017597,0.004908,0.010280,0.013977,0.013161,0.009140,0.016341,0.065710,0.032135,0.309250,0.048879,0.030429,0.452986,0.006420,0.108947,2.169526,0.645110,0.771376,0.409616,0.387492,0.327268,0.309385,0.259551,0.267514,0.288802,0.294910,0.298431,0.285345,0.016649,0.009289,0.027507,0.019358,0.020010,0.011726,0.017167,0.006415,0.012218,0.015401,0.015060,0.012522,0.010287,UBM_Nixon
