@RELATION svm_Clinton_Hillary_UBM_777x2s
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {UBM_Clinton_Hillary,Clinton, Hillary}

@DATA
0.185824,0.006556,2.988122,0.280336,0.234028,1.219298,0.010112,0.319623,-29.854572,2.163016,0.350265,-0.332693,-0.082416,0.110162,-0.009979,0.041873,0.135263,0.141251,-0.153285,-0.016703,-0.110971,0.015668,0.006807,0.020322,0.014583,0.028477,0.007446,0.029327,0.002718,0.008993,0.018426,0.019473,0.008300,0.018251,0.103239,0.009083,0.335278,0.088873,0.027055,0.671665,0.007636,0.197857,2.525512,0.865192,0.596781,0.332619,0.386946,0.292067,0.250168,0.243038,0.236308,0.202281,0.196255,0.184771,0.180418,0.019098,0.009600,0.018441,0.014211,0.022308,0.008231,0.023712,0.003907,0.011814,0.019001,0.018092,0.011439,0.009215,UBM_Clinton_Hillary
0.105423,0.002375,3.089072,0.241509,0.238981,0.604331,0.010718,0.124164,-32.001120,2.109721,-0.072147,-0.502542,-0.486678,-0.033882,-0.167937,-0.032410,-0.031458,0.036878,-0.086079,-0.016451,0.059754,0.009015,0.006886,0.009330,0.008918,0.011073,0.010700,0.175555,0.002005,0.013356,0.012203,0.014128,0.006824,0.055815,0.052468,0.003217,0.213622,0.060989,0.031020,0.355642,0.007894,0.112193,2.417840,0.577381,0.592850,0.356197,0.370648,0.302950,0.247238,0.233939,0.218347,0.208141,0.195037,0.191771,0.184627,0.012049,0.011045,0.011609,0.011927,0.013190,0.014413,0.085436,0.003711,0.016316,0.015514,0.013681,0.010313,0.021376,UBM_Clinton_Hillary
0.093936,0.006490,3.013969,0.180961,0.200369,0.624628,0.011312,0.123039,-29.549090,2.644689,0.170156,0.036848,-0.189325,0.146778,-0.233950,-0.165405,-0.099915,0.016068,-0.059759,0.035338,-0.053010,0.015978,0.003757,0.025464,0.037914,0.032235,0.012044,0.030810,0.005415,0.013091,0.026200,0.020999,0.004091,0.022204,0.045229,0.009241,0.266361,0.047621,0.028297,0.381575,0.007763,0.085822,2.116364,0.607689,0.561343,0.308862,0.323610,0.323459,0.255893,0.246194,0.206541,0.196128,0.170260,0.178607,0.171961,0.014750,0.004421,0.018486,0.025810,0.022666,0.011838,0.023591,0.010073,0.014106,0.019743,0.017302,0.004323,0.007607,UBM_Clinton_Hillary
0.090971,0.006701,3.097506,0.167750,0.181366,0.827743,0.009904,0.145531,-27.810023,2.355676,-0.344372,0.457684,-0.243934,-0.023070,-0.288044,-0.276199,-0.228079,-0.005663,-0.124481,-0.025488,-0.066233,0.021702,0.004818,0.026387,0.022617,0.038172,0.019583,0.020493,0.003479,0.010847,0.017960,0.027682,0.006041,0.021916,0.037240,0.007479,0.193434,0.037919,0.023862,0.365381,0.005619,0.075474,1.334432,0.524067,0.461839,0.290806,0.302629,0.259026,0.259100,0.251685,0.206907,0.197724,0.169930,0.174434,0.164421,0.019284,0.004848,0.021501,0.025633,0.029087,0.019878,0.016758,0.004606,0.010974,0.013556,0.019032,0.006024,0.008653,UBM_Clinton_Hillary
0.133182,0.023699,2.646531,0.179137,0.146265,0.955032,0.015158,0.189756,-28.412414,1.429590,-0.729275,-0.378613,-0.837894,0.003806,-0.279867,-0.054924,-0.178259,-0.028378,-0.122922,-0.003069,-0.083346,0.012577,0.010069,0.014215,0.013284,0.013457,0.015585,0.017170,0.005462,0.012523,0.011732,0.012780,0.010256,0.013397,0.070559,0.037299,0.541906,0.058236,0.033981,0.566232,0.011235,0.103618,3.936272,1.585987,0.901723,0.491562,0.504487,0.445332,0.377337,0.303251,0.286618,0.233774,0.224623,0.205034,0.185358,0.013296,0.012160,0.014720,0.014062,0.014943,0.017931,0.019455,0.007723,0.014727,0.012484,0.013217,0.011454,0.009301,UBM_Clinton_Hillary
0.173190,0.012408,3.092738,0.244049,0.201601,1.328215,0.009839,0.282420,-27.140474,1.596349,-0.013433,-0.436308,-0.185854,0.168637,-0.069565,-0.169417,-0.079726,0.004057,-0.011509,-0.063335,-0.136107,0.015831,0.005843,0.014703,0.010851,0.012111,0.014315,0.020996,0.007867,0.013334,0.017896,0.016583,0.008341,0.016582,0.080479,0.016203,0.266216,0.066754,0.027043,0.616377,0.006928,0.149265,2.107160,0.701227,0.705063,0.451348,0.376527,0.327204,0.272911,0.241047,0.231539,0.217865,0.208755,0.218252,0.219583,0.016476,0.007773,0.014871,0.012344,0.013383,0.016949,0.021633,0.012957,0.016711,0.017870,0.016589,0.011140,0.009738,UBM_Clinton_Hillary
0.168433,0.004883,3.144548,0.267388,0.237150,1.374545,0.005917,0.308649,-26.979228,1.729078,-0.061138,0.056909,-0.551890,0.147262,0.100329,-0.077034,-0.150553,-0.107264,-0.109244,-0.042197,-0.000974,0.026680,0.008306,0.030377,0.019689,0.020525,0.013391,0.016370,0.004878,0.011478,0.008877,0.011861,0.007082,0.019254,0.075840,0.005724,0.152287,0.069588,0.037008,0.502612,0.003094,0.176802,1.780224,0.463106,0.588480,0.372049,0.413319,0.294505,0.287273,0.220092,0.235311,0.216843,0.212385,0.207756,0.188931,0.024336,0.009388,0.025738,0.020852,0.018270,0.015338,0.014610,0.006488,0.013294,0.008249,0.010636,0.009389,0.009526,UBM_Clinton_Hillary
0.113887,0.008462,2.895943,0.196125,0.188063,0.843094,0.011296,0.181125,-27.135146,2.096672,-0.306776,-0.477156,-0.615449,0.072451,-0.063167,-0.163114,-0.242739,-0.002428,-0.199093,-0.043680,-0.074393,0.017458,0.008816,0.017646,0.021438,0.020505,0.021459,0.021387,0.006978,0.010127,0.018574,0.016925,0.010479,0.019341,0.055773,0.012022,0.354434,0.046183,0.025073,0.404101,0.005871,0.112906,2.315533,0.556255,0.758847,0.334716,0.430184,0.305796,0.339427,0.271392,0.293763,0.204995,0.224803,0.200893,0.202647,0.021491,0.012590,0.017500,0.024515,0.024971,0.024972,0.018612,0.012371,0.012732,0.017066,0.016981,0.013012,0.009356,UBM_Clinton_Hillary
0.151023,0.005193,2.993647,0.245851,0.221750,1.131306,0.007117,0.272890,-29.217268,1.979267,0.421866,-0.367062,-0.745577,-0.114938,-0.224095,-0.141452,-0.082615,-0.030725,-0.304080,-0.004687,0.011970,0.016925,0.011656,0.016268,0.018011,0.024160,0.018116,0.047299,0.001652,0.015014,0.011291,0.019328,0.008624,0.021675,0.063508,0.006397,0.250802,0.054623,0.025132,0.515203,0.004350,0.147586,2.074774,0.555551,0.490453,0.301763,0.385016,0.248293,0.257561,0.234960,0.219229,0.190340,0.225503,0.168302,0.172472,0.014874,0.013854,0.013572,0.018225,0.024917,0.020610,0.027684,0.001835,0.011590,0.008172,0.014184,0.009907,0.008501,UBM_Clinton_Hillary
0.124167,0.007221,2.781860,0.191366,0.179598,0.911491,0.011063,0.191785,-27.274167,2.143109,-0.067362,-0.349873,-0.724815,0.054233,-0.168683,-0.038276,-0.235315,0.005149,-0.229990,-0.107980,-0.124679,0.020072,0.009848,0.022886,0.021442,0.017917,0.014910,0.015518,0.004937,0.010212,0.017621,0.018925,0.012690,0.016114,0.074554,0.009062,0.381181,0.067288,0.031124,0.563851,0.006283,0.127145,2.267233,0.840144,0.753514,0.371686,0.466288,0.350418,0.324921,0.308033,0.309209,0.212341,0.213624,0.196123,0.183419,0.018714,0.012396,0.021217,0.021194,0.016290,0.014992,0.013122,0.007657,0.010565,0.015925,0.016507,0.014753,0.007837,UBM_Clinton_Hillary
0.137041,0.010859,2.893792,0.206959,0.188463,1.065331,0.008924,0.224307,-26.173460,1.873590,-0.230087,-0.321991,-0.426939,-0.050335,-0.084364,-0.147743,-0.298893,0.037914,-0.246310,-0.054853,-0.109215,0.020425,0.006737,0.017551,0.019234,0.016157,0.015332,0.017034,0.008384,0.017460,0.017290,0.014006,0.012320,0.015363,0.073908,0.013909,0.317977,0.063563,0.030825,0.502195,0.005096,0.130472,2.322186,0.669509,0.881673,0.306951,0.392637,0.319165,0.283184,0.288526,0.270071,0.264743,0.242692,0.204774,0.202302,0.019139,0.009135,0.015623,0.017111,0.014134,0.014660,0.013143,0.012279,0.015876,0.014183,0.012321,0.014741,0.006564,UBM_Clinton_Hillary
0.073646,0.014848,3.000550,0.154591,0.178787,0.565460,0.015535,0.104828,-28.812632,2.870368,-0.863409,-0.162759,-0.477008,-0.219707,0.030877,-0.072428,-0.128307,0.116887,-0.115772,-0.150681,-0.168162,0.022890,0.014923,0.017886,0.014125,0.014284,0.013107,0.019481,0.005356,0.013352,0.015616,0.037538,0.014908,0.021882,0.017027,0.018771,0.337698,0.032997,0.033810,0.263130,0.010574,0.032930,2.604774,0.650222,0.580373,0.307022,0.375560,0.285159,0.296957,0.241285,0.230124,0.219040,0.212354,0.189914,0.184935,0.022397,0.018270,0.017391,0.014964,0.015001,0.014986,0.018259,0.007680,0.015840,0.016401,0.027901,0.018858,0.009130,UBM_Clinton_Hillary
0.072380,0.014020,2.946314,0.150672,0.176121,0.522058,0.015582,0.100568,-28.565101,2.987584,-0.864948,-0.199927,-0.573611,-0.243837,0.018406,-0.106728,-0.098072,0.150261,-0.124376,-0.152055,-0.187182,0.024557,0.018566,0.017419,0.013314,0.013623,0.013443,0.018046,0.006232,0.013808,0.017015,0.032166,0.015799,0.020442,0.017808,0.017072,0.366833,0.034274,0.034968,0.277435,0.010854,0.034578,2.654952,0.710528,0.567651,0.305792,0.364785,0.303430,0.292791,0.239519,0.241502,0.217137,0.199165,0.187956,0.174952,0.022314,0.021314,0.016220,0.014234,0.014090,0.015729,0.016375,0.009329,0.014572,0.016982,0.026083,0.018776,0.008662,UBM_Clinton_Hillary
0.109999,0.042032,2.991716,0.172744,0.172706,0.719562,0.015217,0.153759,-24.768650,2.453277,-0.421580,-0.308906,-0.720274,0.180960,-0.078546,0.043615,-0.188552,-0.045201,-0.131549,-0.040301,-0.033064,0.019248,0.010933,0.020215,0.019171,0.021648,0.019610,0.019571,0.004796,0.010662,0.015269,0.015805,0.009878,0.018379,0.066909,0.041105,0.338635,0.056457,0.029053,0.521334,0.010151,0.115559,2.022746,0.772037,0.698223,0.387228,0.401070,0.318394,0.304428,0.248086,0.281469,0.213831,0.204198,0.201759,0.202614,0.020614,0.014488,0.018080,0.021423,0.022493,0.023615,0.020050,0.007528,0.012255,0.015665,0.016317,0.013059,0.009916,UBM_Clinton_Hillary
0.109424,0.043278,3.025666,0.169620,0.170891,0.671699,0.015039,0.150261,-24.382445,2.481517,-0.506403,-0.339894,-0.687371,0.163408,-0.050440,0.034372,-0.246625,-0.043820,-0.154330,-0.044442,-0.052155,0.016308,0.010783,0.018632,0.020790,0.027266,0.020892,0.020778,0.005497,0.010228,0.013831,0.015054,0.010742,0.019364,0.069955,0.038082,0.273218,0.055144,0.030063,0.486104,0.009030,0.116417,1.798586,0.694554,0.764045,0.373277,0.388025,0.303814,0.315124,0.254716,0.276312,0.213965,0.227688,0.216523,0.196188,0.017062,0.014720,0.018621,0.023354,0.028395,0.024884,0.021853,0.008834,0.011935,0.013217,0.013580,0.014980,0.009999,UBM_Clinton_Hillary
0.097593,0.007277,2.859172,0.180753,0.187229,0.635038,0.011683,0.140096,-29.114847,2.438326,0.504965,0.095739,-0.001468,0.207157,0.003366,-0.110160,-0.231570,-0.090794,-0.255396,-0.064401,-0.002163,0.023385,0.003747,0.022396,0.025359,0.039467,0.012394,0.028329,0.003258,0.007641,0.016427,0.045329,0.001981,0.024786,0.057655,0.010663,0.363803,0.056244,0.030927,0.401729,0.008203,0.107330,3.318977,0.819791,0.773165,0.343712,0.395477,0.284097,0.286957,0.251803,0.271562,0.210424,0.217432,0.189507,0.183258,0.027255,0.005880,0.019985,0.024815,0.026027,0.013012,0.019764,0.005674,0.009184,0.014287,0.034086,0.002214,0.008977,UBM_Clinton_Hillary
0.078144,0.007954,2.907364,0.169872,0.193822,0.501705,0.012829,0.101793,-28.362352,2.869375,0.214540,0.222330,-0.104132,0.278644,0.149944,-0.061968,-0.327001,-0.105442,-0.175529,-0.066990,0.040264,0.023531,0.003859,0.027172,0.021972,0.036650,0.014574,0.032748,0.003519,0.007404,0.020446,0.040750,0.001563,0.025705,0.047184,0.010028,0.335693,0.060265,0.043160,0.363813,0.008104,0.086726,2.985837,0.741271,0.753262,0.323381,0.419002,0.323575,0.327194,0.276697,0.305483,0.212902,0.233574,0.203722,0.165180,0.027455,0.006078,0.021588,0.019657,0.026027,0.014682,0.026061,0.006284,0.008338,0.017549,0.034466,0.001731,0.008611,UBM_Clinton_Hillary
0.183722,0.014792,3.107953,0.268793,0.216915,1.427886,0.010926,0.317632,-26.093066,1.253365,-0.580646,-0.426958,-0.422264,-0.135082,-0.310023,-0.241026,-0.185246,-0.030816,-0.153960,0.029523,-0.139570,0.014347,0.005331,0.015871,0.013351,0.014800,0.015297,0.011891,0.005248,0.015039,0.014339,0.013710,0.010858,0.018461,0.108862,0.019302,0.216020,0.091095,0.036642,0.593432,0.006576,0.200908,1.779712,0.788418,0.660252,0.433231,0.428676,0.392716,0.316230,0.279840,0.366088,0.373846,0.398355,0.362130,0.310120,0.019963,0.007689,0.021132,0.018193,0.018696,0.022595,0.015631,0.009134,0.020396,0.018328,0.018142,0.015212,0.010951,UBM_Clinton_Hillary
0.164701,0.008770,3.119880,0.249832,0.207728,1.389908,0.010331,0.278784,-26.968603,1.108588,-0.797079,-0.381985,-0.239404,-0.167097,-0.263463,-0.286613,-0.183564,-0.064600,-0.142928,0.084322,-0.101073,0.013056,0.008102,0.014199,0.014207,0.014650,0.014913,0.017746,0.006567,0.015266,0.010266,0.013190,0.008715,0.017975,0.082108,0.012645,0.232296,0.073917,0.034441,0.518948,0.006525,0.170710,1.884659,0.799894,0.624919,0.390165,0.386847,0.341026,0.308509,0.310653,0.322276,0.374667,0.381106,0.374961,0.307177,0.017178,0.011393,0.018934,0.018548,0.021461,0.020581,0.021955,0.009166,0.019443,0.012743,0.014808,0.011918,0.010489,UBM_Clinton_Hillary
0.142751,0.021887,3.047534,0.204450,0.182214,0.895593,0.023594,0.201861,-27.689214,1.961778,-0.025117,-0.364042,-0.388528,-0.348009,-0.154176,-0.050993,-0.094520,-0.047304,-0.146989,-0.070807,-0.182246,0.023393,0.011436,0.022309,0.020258,0.017755,0.012390,0.014840,0.002754,0.010842,0.015997,0.021977,0.013404,0.025486,0.113915,0.026662,0.390765,0.086745,0.032184,0.644920,0.019519,0.164900,3.198906,0.988467,0.860956,0.420534,0.439976,0.347451,0.320498,0.343214,0.410191,0.387300,0.386506,0.366267,0.312075,0.032995,0.020614,0.028239,0.029015,0.024717,0.020873,0.021622,0.004895,0.016119,0.022981,0.029204,0.022831,0.015568,UBM_Clinton_Hillary
