@RELATION svm_King_UBM_900x2s
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {UBM_King,King, Martin Luther}

@DATA
0.111699,0.034370,2.937949,0.198102,0.207319,0.867322,0.011516,0.170890,-25.374230,2.198427,0.022627,0.093386,-0.208872,0.046331,-0.152887,-0.058517,-0.087103,-0.144184,-0.139319,-0.046516,-0.159179,0.035218,0.005153,0.025842,0.022611,0.025214,0.011719,0.013561,0.003060,0.007122,0.021145,0.036101,0.007813,0.024036,0.066748,0.038752,0.340185,0.055774,0.031031,0.526127,0.008892,0.125867,1.520105,0.574618,0.480919,0.366520,0.323237,0.269513,0.235844,0.250199,0.212588,0.219245,0.220219,0.224660,0.232940,0.037835,0.006533,0.026587,0.022638,0.020985,0.012830,0.011314,0.004718,0.007540,0.018773,0.031761,0.009736,0.012411,UBM_King
0.092543,0.024240,3.073933,0.166947,0.179336,0.639692,0.014044,0.129060,-26.368069,2.559988,-0.268625,-0.210752,-0.323282,0.058450,-0.099003,0.015874,-0.025224,-0.035335,-0.065057,0.054111,-0.033801,0.015571,0.008996,0.023882,0.021750,0.025939,0.015893,0.024775,0.005678,0.018294,0.016434,0.015376,0.008829,0.022639,0.045827,0.024056,0.260657,0.049422,0.031310,0.392371,0.008681,0.090814,2.117721,0.626688,0.686474,0.420593,0.363685,0.313744,0.280617,0.265032,0.258733,0.227186,0.215708,0.212877,0.197539,0.016543,0.011217,0.023498,0.024387,0.026454,0.020382,0.024554,0.009140,0.019946,0.014765,0.014635,0.011269,0.010566,UBM_King
0.141489,0.006035,2.806745,0.207289,0.185135,1.102794,0.009283,0.222294,-27.659893,1.851797,-0.082405,-0.227616,-0.702078,0.151048,-0.126148,-0.157721,-0.184077,0.004420,-0.255985,-0.076472,-0.120393,0.018927,0.006783,0.019549,0.018938,0.019248,0.015243,0.016222,0.005343,0.009869,0.015846,0.019103,0.013209,0.014791,0.076874,0.008829,0.403677,0.069703,0.031421,0.584809,0.005418,0.132164,2.406664,0.824870,0.743847,0.347864,0.473377,0.340556,0.290401,0.274900,0.294730,0.216922,0.217058,0.204855,0.189918,0.017744,0.007997,0.017719,0.017286,0.018433,0.014639,0.012819,0.008964,0.009964,0.014268,0.016619,0.014926,0.007163,UBM_King
0.072380,0.014020,2.946314,0.150672,0.176121,0.522058,0.015582,0.100568,-28.565101,2.987584,-0.864948,-0.199927,-0.573611,-0.243837,0.018406,-0.106728,-0.098072,0.150261,-0.124376,-0.152055,-0.187182,0.024557,0.018566,0.017419,0.013314,0.013623,0.013443,0.018046,0.006232,0.013808,0.017015,0.032166,0.015799,0.020442,0.017808,0.017072,0.366833,0.034274,0.034968,0.277435,0.010854,0.034578,2.654952,0.710528,0.567651,0.305792,0.364785,0.303430,0.292791,0.239519,0.241502,0.217137,0.199165,0.187956,0.174952,0.022314,0.021314,0.016220,0.014234,0.014090,0.015729,0.016375,0.009329,0.014572,0.016982,0.026083,0.018776,0.008662,UBM_King
0.128304,0.004952,2.977631,0.206333,0.194571,0.944473,0.011702,0.204142,-27.796125,2.189420,0.035811,-0.280497,-0.331320,-0.102954,0.069747,-0.017253,-0.089995,0.114886,-0.040027,0.083887,-0.012905,0.018834,0.008724,0.027976,0.015587,0.020753,0.014205,0.019716,0.005296,0.014295,0.014437,0.018063,0.009079,0.018226,0.087414,0.006101,0.310941,0.081068,0.036434,0.643306,0.007197,0.170107,2.217794,0.820099,0.794818,0.433362,0.457868,0.357039,0.345536,0.283704,0.275581,0.244461,0.224486,0.210257,0.195877,0.020812,0.011717,0.023703,0.016589,0.019163,0.016787,0.018029,0.008770,0.016887,0.015449,0.017347,0.011520,0.009401,UBM_King
0.162232,0.007350,2.769443,0.216331,0.164433,1.264778,0.010941,0.259655,-27.573552,1.000766,-0.026677,-0.269650,-0.409567,-0.231116,-0.180500,-0.203317,-0.113195,-0.086560,-0.215827,0.008986,-0.121864,0.018718,0.006856,0.018073,0.021096,0.015435,0.012510,0.013165,0.004159,0.010228,0.011285,0.014814,0.008397,0.015884,0.078612,0.009895,0.533952,0.061332,0.030872,0.553716,0.007420,0.126353,3.046251,1.203720,0.886560,0.486673,0.468946,0.374741,0.350248,0.286313,0.268674,0.233527,0.223658,0.206946,0.210393,0.023284,0.009355,0.020213,0.026571,0.016844,0.015720,0.014839,0.005483,0.012168,0.012072,0.016610,0.010304,0.011174,UBM_King
0.155338,0.005370,3.128403,0.230913,0.196118,1.262714,0.011826,0.258221,-27.015324,1.595387,-0.355815,-0.347459,-0.282848,-0.183289,0.061600,0.122326,-0.193829,-0.171923,-0.142661,-0.073445,-0.264582,0.022495,0.010938,0.018905,0.015535,0.013277,0.015252,0.010681,0.004895,0.006802,0.014020,0.017248,0.010470,0.018393,0.092095,0.006916,0.220066,0.082558,0.033282,0.598702,0.007619,0.169363,1.703476,0.696716,0.650023,0.425264,0.326249,0.308014,0.308068,0.316708,0.299851,0.321364,0.266974,0.328610,0.323570,0.028379,0.016837,0.021143,0.016729,0.017398,0.021656,0.013987,0.009837,0.010105,0.019220,0.018208,0.014467,0.010457,UBM_King
0.164752,0.012094,3.113563,0.257849,0.213651,1.365186,0.011217,0.286322,-26.373680,1.093355,-0.726563,-0.461551,-0.335471,-0.115467,-0.301427,-0.262463,-0.216916,-0.113808,-0.145197,0.094459,-0.057407,0.011375,0.008316,0.014457,0.012311,0.016791,0.020232,0.016995,0.005876,0.012816,0.011924,0.013383,0.009661,0.019360,0.094223,0.016144,0.212413,0.082412,0.035017,0.548794,0.007142,0.186754,1.925374,0.764480,0.662454,0.417708,0.404732,0.379823,0.309385,0.327935,0.356880,0.334478,0.365961,0.374841,0.321659,0.014601,0.013780,0.021588,0.017171,0.020066,0.024895,0.020277,0.009382,0.017367,0.016899,0.017969,0.014914,0.011875,UBM_King
0.149576,0.016565,3.067973,0.224027,0.197188,1.204670,0.010957,0.237529,-26.612228,1.684986,-0.335344,-0.514866,-0.317922,-0.059585,-0.229119,-0.141456,-0.139106,-0.211748,-0.206036,-0.060129,-0.138618,0.016536,0.009272,0.021053,0.024856,0.016307,0.017479,0.013474,0.005002,0.011270,0.013302,0.014346,0.009301,0.016007,0.085629,0.023030,0.279518,0.068252,0.026153,0.577933,0.006775,0.145470,2.032468,0.662129,0.527448,0.360163,0.377059,0.284144,0.266361,0.252767,0.260944,0.252356,0.289993,0.277851,0.241657,0.019296,0.011603,0.021563,0.021946,0.016582,0.019901,0.012971,0.005904,0.013164,0.014065,0.014707,0.011731,0.008636,UBM_King
0.159220,0.022418,3.192356,0.248824,0.206369,1.432675,0.010144,0.297292,-24.541333,1.165444,-0.015399,-0.675125,-0.583982,-0.232314,-0.195895,-0.002430,-0.146322,-0.287673,-0.341913,-0.014803,0.178235,0.013062,0.018097,0.013968,0.019958,0.022159,0.017850,0.006781,0.008619,0.010055,0.014050,0.016713,0.004690,0.020955,0.071605,0.022755,0.130302,0.070914,0.033306,0.658334,0.007132,0.160464,1.372932,0.607522,0.488555,0.388543,0.397395,0.365687,0.337191,0.304191,0.377885,0.359233,0.359601,0.293530,0.250924,0.010549,0.020160,0.023535,0.027990,0.025577,0.022374,0.006325,0.010111,0.018366,0.019980,0.024380,0.006097,0.010644,UBM_King
0.147315,0.006977,3.002649,0.220916,0.195637,1.208557,0.014324,0.228794,-29.200462,1.456224,-0.617633,-0.122370,-0.306328,-0.089618,-0.185452,0.070094,-0.034932,-0.032718,-0.163116,-0.036674,-0.138747,0.017513,0.012372,0.017326,0.015532,0.014835,0.008407,0.017208,0.003461,0.011065,0.013181,0.017548,0.012520,0.017861,0.088122,0.010140,0.363413,0.078416,0.038790,0.564023,0.010155,0.149440,2.809093,0.884894,0.818763,0.418599,0.429793,0.333130,0.324336,0.328004,0.335342,0.322493,0.365437,0.327278,0.278738,0.021724,0.018071,0.018954,0.015000,0.016320,0.011043,0.017001,0.004868,0.015438,0.018097,0.019662,0.017611,0.010374,UBM_King
0.113964,0.010613,3.014760,0.193082,0.185611,0.896677,0.017420,0.174111,-27.987694,1.972956,-0.117038,-0.209009,-0.421637,-0.211235,-0.168227,-0.145531,0.028611,-0.226646,-0.146919,-0.085429,-0.173795,0.030188,0.008643,0.022521,0.022464,0.016180,0.013399,0.021253,0.002500,0.009219,0.014929,0.024938,0.010779,0.025876,0.072294,0.013120,0.333903,0.063356,0.032731,0.574124,0.013148,0.126363,2.629419,0.906864,0.796935,0.447866,0.442217,0.355510,0.329923,0.316941,0.337261,0.338330,0.322591,0.326388,0.312228,0.037851,0.012356,0.028646,0.030586,0.022055,0.019316,0.026072,0.004109,0.013979,0.018134,0.030087,0.015372,0.013942,UBM_King
0.095123,0.009021,3.026904,0.167456,0.183910,0.667689,0.015083,0.136852,-28.368532,2.766188,-0.365400,-0.137947,-0.423788,-0.047507,-0.059262,-0.148571,0.056498,-0.112204,-0.176649,-0.072820,-0.122742,0.020755,0.010859,0.022036,0.025607,0.016192,0.015121,0.024286,0.002990,0.013042,0.020379,0.021786,0.010999,0.021734,0.054618,0.013122,0.319968,0.056418,0.037152,0.544532,0.010466,0.098690,2.096981,0.831010,0.647928,0.414577,0.347427,0.261936,0.251960,0.231161,0.264837,0.235839,0.223625,0.218457,0.207979,0.021111,0.014351,0.020190,0.025875,0.016701,0.018205,0.023778,0.004492,0.016055,0.019066,0.021194,0.014450,0.009890,UBM_King
0.135099,0.020503,3.060609,0.211122,0.198473,0.899321,0.016174,0.210243,-26.432281,2.400378,0.093730,-0.603147,-0.129390,0.004159,0.029836,-0.043408,-0.057634,-0.091226,-0.275968,0.001082,-0.093852,0.016158,0.008126,0.020028,0.016809,0.018268,0.014556,0.021730,0.003056,0.013260,0.024393,0.020287,0.004801,0.020621,0.114431,0.023724,0.287822,0.108812,0.040938,0.870131,0.013911,0.213843,2.165276,1.228296,0.616440,0.415152,0.354707,0.298863,0.298032,0.226189,0.235871,0.234927,0.230111,0.244495,0.217081,0.021516,0.010740,0.021998,0.021837,0.022338,0.018265,0.023382,0.004236,0.015317,0.025575,0.024752,0.006304,0.012368,UBM_King
0.093301,0.022794,3.185703,0.162718,0.165013,0.806138,0.009701,0.137556,-24.484550,1.872978,-1.074618,-0.291616,-0.608034,0.183684,-0.122420,-0.149093,-0.048255,-0.138751,-0.464999,-0.452313,-0.472287,0.022575,0.019003,0.034036,0.016549,0.005442,0.007126,0.009019,0.014519,0.020966,0.006143,0.009755,0.008493,0.019959,0.019235,0.016399,0.087337,0.021271,0.025824,0.261674,0.004288,0.045486,0.985489,0.447346,0.416101,0.306116,0.345663,0.297526,0.255192,0.261646,0.234286,0.224528,0.208434,0.235705,0.217834,0.018388,0.019368,0.029775,0.016248,0.004511,0.009906,0.009741,0.017739,0.022298,0.006068,0.008791,0.009079,0.009372,UBM_King
0.115016,0.010843,2.994569,0.197055,0.196503,0.778443,0.014965,0.174492,-28.434515,2.574422,0.047297,0.186568,-0.396638,-0.044362,0.041289,-0.041526,-0.065658,-0.019353,-0.075087,0.049997,-0.020254,0.014628,0.005507,0.021601,0.018952,0.034904,0.021187,0.029574,0.002546,0.009990,0.014675,0.028136,0.007957,0.024205,0.090333,0.011443,0.329104,0.090228,0.041323,0.606975,0.010170,0.165951,2.757298,0.891900,0.733563,0.408977,0.455732,0.326680,0.331470,0.260697,0.268692,0.232177,0.218043,0.207430,0.205780,0.016364,0.008129,0.022303,0.023550,0.032552,0.025937,0.024876,0.004524,0.013510,0.014993,0.023359,0.011173,0.011389,UBM_King
0.088190,0.009400,3.042637,0.167401,0.181219,0.658580,0.013900,0.133023,-28.695862,2.611921,-0.188906,0.281469,-0.429373,-0.131783,0.063545,-0.179700,-0.190042,-0.001919,-0.109457,0.006274,-0.003749,0.013666,0.005811,0.018043,0.019383,0.044648,0.025380,0.028644,0.003791,0.012783,0.014595,0.024537,0.006733,0.025836,0.053712,0.011325,0.282711,0.057297,0.036976,0.425276,0.009091,0.100177,2.784165,0.666813,0.710508,0.418437,0.449144,0.312068,0.313988,0.275674,0.241901,0.227415,0.208254,0.195384,0.183873,0.014641,0.009159,0.017721,0.022114,0.037366,0.027857,0.022805,0.007302,0.015187,0.014499,0.020620,0.009545,0.010500,UBM_King
0.080414,0.006509,2.900938,0.155910,0.182659,0.499924,0.018625,0.112730,-30.036681,3.151367,-0.079256,0.073110,-0.326781,0.089132,-0.002887,-0.042296,-0.034676,0.045743,-0.081475,0.023072,-0.083990,0.018489,0.007293,0.024751,0.020945,0.033878,0.021177,0.033275,0.003409,0.009514,0.021729,0.023761,0.010223,0.024388,0.056627,0.007656,0.447548,0.066246,0.046939,0.468298,0.012146,0.105796,3.577404,0.820070,0.713861,0.377104,0.445027,0.316857,0.310639,0.251225,0.255515,0.227978,0.221218,0.204572,0.198273,0.019915,0.010850,0.024632,0.024413,0.031069,0.025050,0.026255,0.006258,0.011995,0.019267,0.021622,0.013565,0.010043,UBM_King
0.112061,0.008208,3.025207,0.206344,0.202695,0.860773,0.013528,0.184267,-28.350095,2.249084,0.215427,0.275074,-0.348133,0.012895,0.085876,-0.218575,-0.141627,-0.029523,-0.075490,0.047044,0.027637,0.013010,0.004589,0.017950,0.015012,0.027306,0.035652,0.038246,0.002655,0.014957,0.021636,0.017182,0.003990,0.024961,0.076493,0.009022,0.301424,0.078910,0.037928,0.556305,0.008484,0.154215,2.562125,0.731081,0.743373,0.421225,0.477560,0.346271,0.309014,0.276062,0.275165,0.248167,0.227631,0.225015,0.203978,0.015428,0.007805,0.017607,0.018266,0.027034,0.041064,0.031300,0.005097,0.019297,0.019085,0.016207,0.005552,0.010998,UBM_King
0.144697,0.004411,3.011833,0.230089,0.200000,1.141328,0.012605,0.248688,-28.747935,1.748157,-0.089596,-0.190110,-0.537644,-0.125075,-0.051372,-0.117246,-0.173747,0.022866,-0.007280,-0.056568,-0.073349,0.012525,0.006629,0.014136,0.016914,0.019960,0.020379,0.019079,0.006307,0.013378,0.018282,0.020816,0.007227,0.020309,0.088729,0.005447,0.342338,0.082578,0.037545,0.617228,0.007976,0.168868,2.743625,0.790497,0.801976,0.457537,0.503271,0.364696,0.323141,0.278221,0.275148,0.262592,0.229227,0.231341,0.223261,0.014771,0.009953,0.015720,0.019453,0.026013,0.026537,0.020576,0.011792,0.017368,0.020935,0.022045,0.010055,0.011498,UBM_King
0.113329,0.021830,3.068235,0.223033,0.219814,0.824927,0.017882,0.179392,-25.926214,1.968702,-0.072556,-0.141472,-0.081587,0.095809,0.084781,-0.208145,-0.456570,-0.326449,-0.291184,0.112961,0.166771,0.011741,0.003292,0.024928,0.035129,0.034792,0.033847,0.031401,0.002988,0.004478,0.007718,0.016283,0.003017,0.030520,0.056675,0.027673,0.251756,0.063556,0.043851,0.435579,0.012159,0.140632,2.047521,0.584450,0.983677,0.513828,0.471029,0.376236,0.321339,0.297559,0.345083,0.297536,0.376245,0.407646,0.330707,0.019623,0.005713,0.029943,0.042372,0.040485,0.042731,0.034989,0.005225,0.007074,0.013599,0.021025,0.005761,0.012764,UBM_King
