10,0,3
23,0,2
76,0,5
202,0,2
313,0,2
464,0,4
493,0,2
682,0,2
686,0,2
705,0,2
761,0,3
771,0,2
790,0,2
803,0,2
808,0,2
832,0,4
838,0,2
869,0,3
881,0,10
898,0,2
920,0,5
950,0,2
961,0,2
967,0,3
991,0,2
1003,0,2
1089,0,2
1103,0,4
1131,0,2
1173,0,3
1185,0,7
1208,0,7
1246,0,2
1260,0,2
1461,0,3
1471,0,2
1490,0,2
1495,0,2
1499,0,8
1541,0,8
1600,0,4
1609,0,6
1640,0,4
1723,0,2
1784,0,2
1859,0,2
1877,0,4
1933,0,4
1939,0,3
1972,0,6
1985,0,2
1989,0,6
2002,0,8
2012,0,2
2017,0,3
2025,0,4
2035,0,2
2094,0,3
2164,0,2
2219,0,6
2262,0,2
2266,0,3
2311,0,2
2323,0,4
2332,0,2
2424,0,2
2479,0,2
2559,0,2
2576,0,3
2615,0,5
2626,0,2
2633,0,3
2649,0,2
2715,0,2
2738,0,4
2750,0,2
2781,0,2
2853,0,2
2887,0,2
2913,0,2
2920,0,2
2924,0,2
2932,0,2
2946,0,2
3009,0,2
3041,0,2
3101,0,2
3134,0,2
3142,0,2
3289,0,2
3300,0,2
3313,0,3
3369,0,2
3431,0,4
3495,0,4
3503,0,6
3526,0,2
3536,0,2
3540,0,2
3563,0,3
3569,0,4
3617,0,7
3687,0,7
3798,0,2
3891,0,4
4041,0,2
4050,0,6
4075,0,4
4215,0,2
4223,0,4
4237,0,2
4541,0,2
4559,0,2
4578,0,5
4643,0,2
4700,0,2
4732,0,3
4770,0,2
4939,0,2
4947,0,5
4999,0,6
5042,0,5
5249,0,6
5285,0,2
5298,0,2
5321,0,3
5365,0,5
5375,0,4
5397,0,2
5417,0,15
5438,0,2
5442,0,27
5471,0,3
5483,0,4
5489,0,3
5667,0,2
5673,0,4
5703,0,2
5732,0,2
5763,0,2
5779,0,4
5840,0,2
5897,0,2
5913,0,6
5928,0,2
5949,0,3
5962,0,2
5979,0,2
5984,0,3
6017,0,2
6077,0,2
6083,0,3
6110,0,2
6121,0,2
6189,0,4
6200,0,2
6287,0,2
6291,0,2
6319,0,2
6352,0,2
6365,0,2
6438,0,4
6451,0,2
6496,0,2
6537,0,2
6546,0,2
6553,0,3
6558,0,6
6588,0,9
6614,0,4
6622,0,3
6638,0,2
6893,0,8
6967,0,3
6996,0,4
7022,0,2
7050,0,7
7068,0,3
7073,0,7
7095,0,4
7109,0,2
7135,0,2
