0,0,2
63,0,11
217,0,2
267,0,5
353,0,2
360,0,2
379,0,2
417,0,2
444,0,3
474,0,2
522,0,2
561,0,2
594,0,2
678,0,2
902,0,2
1034,0,2
1128,0,4
1173,0,3
1186,0,3
1521,0,2
1593,0,2
1609,0,2
1616,0,2
1643,0,6
1669,0,2
1682,0,2
1707,0,2
1768,0,2
1773,0,8
1906,0,2
1914,0,2
1918,0,4
1926,0,3
1937,0,2
1965,0,7
1974,0,2
1984,0,2
2000,0,4
2070,0,2
2087,0,4
2279,0,5
2323,0,2
2327,0,2
2338,0,2
2423,0,2
2471,0,2
2540,0,2
2867,0,2
2895,0,2
2902,0,4
2908,0,2
3067,0,27
3096,0,8
3107,0,41
3150,0,2
3154,0,15
3171,0,2
3175,0,4
3181,0,13
3196,0,3
3201,0,19
3222,0,5
3234,0,2
3238,0,7
3247,0,22
3275,0,18
3468,0,4
3474,0,2
3645,0,4
3690,0,5
3700,0,2
3751,0,8
3802,0,2
3810,0,2
3847,0,2
3851,0,5
3858,0,2
3907,0,8
3918,0,2
3939,0,5
3947,0,4
3956,0,2
3983,0,2
4161,0,3
4232,0,2
4280,0,4
4330,0,3
4362,0,2
4368,0,2
4374,0,4
4409,0,2
4483,0,2
4512,0,6
4548,0,2
4552,0,2
4573,0,2
4618,0,4
4639,0,2
4649,0,4
4665,0,3
4682,0,3
4705,0,7
4715,0,3
4733,0,2
4783,0,2
4846,0,5
4868,0,2
4895,0,6
4906,0,2
4918,0,2
4935,0,2
4953,0,2
5007,0,3
5061,0,2
5102,0,2
5106,0,2
5146,0,2
5152,0,2
5172,0,7
5228,0,2
5236,0,2
5319,0,3
5384,0,2
5469,0,2
5478,0,6
5493,0,4
5542,0,2
5597,0,2
5626,0,2
5630,0,2
5635,0,4
5641,0,13
5658,0,4
5667,0,2
5671,0,7
5762,0,2
5791,0,2
5866,0,5
5881,0,4
5932,0,2
6024,0,3
6062,0,2
6074,0,5
6105,0,2
6203,0,2
6228,0,2
6237,0,2
6263,0,2
6273,0,4
6339,0,2
6368,0,2
6512,0,2
6605,0,5
6614,0,2
6643,0,2
6718,0,2
6864,0,2
6908,0,3
6980,0,2
6984,0,5
7029,0,3
7042,0,10
7093,0,2
7107,0,2
7112,0,5
7166,0,2
7199,0,3
7206,0,3
7215,0,4
7221,0,2
7230,0,8
7245,0,15
7284,0,2
7290,0,2
7316,0,2
