0,0,4
8,0,6
19,0,2
30,0,4
38,0,3
43,0,19
71,0,3
87,0,21
134,0,2
162,0,5
215,0,19
268,0,9
283,0,4
346,0,28
381,0,7
452,0,2
472,0,5
492,0,3
500,0,4
507,0,5
514,0,2
529,0,3
534,0,10
547,0,18
569,0,7
578,0,12
598,0,5
608,0,4
619,0,5
628,0,4
634,0,4
650,0,4
657,0,8
674,0,12
696,0,3
703,0,4
725,0,2
730,0,9
743,0,4
776,0,11
800,0,10
814,0,7
833,0,10
847,0,16
868,0,7
880,0,5
892,0,5
899,0,4
1024,0,3
1035,0,2
1052,0,2
1058,0,2
1062,0,2
1099,0,3
1108,0,4
1128,0,5
1146,0,2
1174,0,2
1194,0,4
1207,0,12
1231,0,6
1241,0,2
1246,0,12
1260,0,3
1266,0,5
1276,0,5
1288,0,2
1301,0,2
1308,0,6
1319,0,4
1328,0,5
1337,0,2
1341,0,16
1364,0,8
1382,0,5
1391,0,2
1395,0,2
1407,0,7
1417,0,7
1426,0,10
1439,0,3
1447,0,3
1478,0,4
1493,0,6
1509,0,2
1534,0,3
1546,0,2
1551,0,2
1566,0,2
1578,0,2
1610,0,19
1638,0,2
1642,0,14
1660,0,3
1665,0,2
1670,0,7
1679,0,7
1688,0,14
1704,0,2
1709,0,29
1740,0,6
1750,0,10
1762,0,10
1780,0,9
1793,0,9
1804,0,6
1813,0,2
1817,0,18
1848,0,5
1857,0,16
1897,0,2
1901,0,3
1911,0,3
1918,0,6
1932,0,6
1940,0,11
1954,0,2
1960,0,5
1988,0,2
1995,0,4
2028,0,23
2055,0,3
2066,0,8
2077,0,8
2090,0,20
2118,0,17
2143,0,5
2158,0,3
2166,0,2
2173,0,7
2192,0,2
2197,0,8
2217,0,30
2258,0,4
2269,0,3
2275,0,12
2292,0,15
2309,0,3
2317,0,6
2327,0,13
2363,0,7
2377,0,2
2381,0,2
2386,0,2
2397,0,11
2436,0,2
2448,0,3
2478,0,14
2506,0,2
2518,0,4
2532,0,9
2548,0,4
2555,0,10
2567,0,7
2577,0,21
2602,0,3
2614,0,5
2627,0,2
2655,0,4
2666,0,2
2672,0,11
2687,0,3
2696,0,7
2730,0,2
2749,0,3
2786,0,7
2800,0,3
2825,0,2
2834,0,4
2840,0,3
2850,0,4
2885,0,2
2898,0,2
2903,0,2
2909,0,5
2926,0,11
2939,0,3
2944,0,9
3047,0,12
3062,0,7
3075,0,2
3084,0,3
3089,0,3
3100,0,2
3114,0,3
3144,0,2
3148,0,2
3152,0,2
3167,0,2
3174,0,6
3190,0,4
3209,0,5
3232,0,12
3246,0,4
3257,0,5
3264,0,8
3292,0,8
3315,0,5
3343,0,3
3348,0,2
3376,0,4
3394,0,2
3445,0,2
3450,0,4
3464,0,5
3472,0,3
3483,0,5
3503,0,3
3508,0,4
3522,0,6
3538,0,4
3556,0,6
3605,0,5
3615,0,2
3658,0,4
3668,0,2
3688,0,2
3695,0,2
3727,0,2
3770,0,6
3782,0,3
3796,0,4
3825,0,2
3829,0,9
3843,0,3
3848,0,3
3859,0,10
3876,0,10
3895,0,3
3909,0,3
3920,0,5
3941,0,6
3952,0,4
3965,0,2
4012,0,3
4022,0,2
4035,0,3
4057,0,2
