10,0,5
17,0,9
32,0,7
47,0,3
64,0,4
71,0,3
99,0,4
115,0,6
128,0,5
141,0,8
155,0,2
191,0,10
241,0,13
265,0,5
275,0,2
279,0,2
291,0,5
338,0,3
345,0,2
349,0,2
383,0,2
405,0,2
450,0,2
471,0,2
507,0,13
547,0,2
578,0,6
620,0,2
625,0,2
855,0,4
866,0,2
872,0,2
901,0,2
918,0,4
995,0,2
1070,0,4
1079,0,2
1105,0,7
1149,0,12
1163,0,5
1170,0,9
1198,0,2
1218,0,2
1241,0,2
1248,0,8
1274,0,3
1300,0,5
1385,0,2
1426,0,2
1523,0,2
1541,0,5
1696,0,4
1717,0,2
1739,0,2
1803,0,13
1839,0,8
1874,0,2
1902,0,2
1912,0,4
1919,0,2
1940,0,10
1977,0,4
2030,0,4
2095,0,3
2112,0,5
2167,0,2
2182,0,2
2232,0,2
2243,0,3
2259,0,2
2263,0,2
2278,0,4
2301,0,6
2323,0,5
2350,0,4
2359,0,2
2432,0,2
2468,0,2
2481,0,2
2486,0,5
2498,0,6
2516,0,4
2563,0,3
2574,0,4
2598,0,2
2631,0,3
2638,0,2
2642,0,2
2646,0,2
2657,0,2
2674,0,4
2688,0,7
2729,0,5
2750,0,2
2781,0,4
2804,0,2
2821,0,9
2842,0,4
2855,0,3
2872,0,2
2878,0,4
2884,0,7
2929,0,10
2942,0,2
2959,0,2
2963,0,4
2983,0,2
2993,0,2
3014,0,3
3044,0,2
3132,0,4
3179,0,3
3191,0,4
3261,0,2
3320,0,10
3342,0,3
3360,0,2
3372,0,7
3381,0,3
3390,0,32
3429,0,4
3457,0,3
3472,0,3
3477,0,10
3534,0,2
3563,0,2
3572,0,5
3583,0,2
