60,0,9
74,0,11
187,0,3
265,0,2
282,0,2
290,0,2
408,0,2
428,0,2
441,0,4
476,0,2
488,0,4
502,0,7
518,0,4
701,0,2
726,0,2
751,0,3
756,0,6
770,0,2
774,0,2
794,0,2
823,0,2
868,0,5
891,0,2
901,0,2
918,0,3
935,0,8
1049,0,4
1069,0,2
1106,0,2
1125,0,2
1273,0,4
1286,0,9
1317,0,2
1332,0,2
1336,0,17
1463,0,2
1470,0,3
1557,0,2
1565,0,3
1573,0,2
1590,0,2
1605,0,2
1631,0,2
1690,0,2
1700,0,5
1714,0,4
1727,0,2
1742,0,7
1754,0,7
1839,0,6
1849,0,8
1863,0,12
1984,0,2
2046,0,2
2093,0,2
2107,0,2
2126,0,5
2135,0,2
2176,0,3
2189,0,7
2202,0,8
2219,0,2
2226,0,2
2243,0,2
2255,0,3
2260,0,2
2293,0,4
2299,0,9
2315,0,2
2320,0,3
2335,0,2
2347,0,2
2351,0,2
2376,0,2
2393,0,10
2412,0,4
2418,0,2
2463,0,7
2474,0,8
2487,0,2
2501,0,6
2511,0,2
2549,0,2
2555,0,2
2579,0,2
2593,0,2
2633,0,2
2645,0,3
2678,0,3
2690,0,2
2767,0,2
2790,0,2
2799,0,6
2846,0,2
2888,0,2
2910,0,2
2915,0,2
2956,0,4
2976,0,2
3007,0,8
3032,0,3
3038,0,6
3051,0,2
3057,0,2
3066,0,4
3079,0,3
3086,0,6
3096,0,2
3127,0,2
3156,0,2
3164,0,2
3180,0,2
3207,0,3
3219,0,2
3240,0,2
3250,0,3
3262,0,6
3291,0,2
3295,0,3
3308,0,3
3314,0,3
3319,0,2
3366,0,4
3406,0,7
3415,0,3
3424,0,2
3461,0,8
3474,0,7
3490,0,7
3502,0,6
