27,0,2
31,0,3
40,0,7
51,0,5
58,0,4
66,0,4
75,0,17
99,0,18
143,0,5
172,0,2
223,0,2
269,0,2
273,0,3
346,0,4
401,0,2
516,0,2
687,0,2
717,0,5
749,0,2
805,0,3
824,0,2
881,0,3
895,0,4
919,0,2
1017,0,2
1122,0,2
1152,0,2
1188,0,2
1217,0,2
1254,0,4
1270,0,19
1292,0,13
1311,0,11
1338,0,2
1344,0,2
1352,0,3
1373,0,5
1419,0,5
1458,0,2
1468,0,2
1511,0,3
1519,0,2
1525,0,5
1532,0,6
1611,0,5
1624,0,4
1630,0,2
1636,0,2
1672,0,12
1690,0,10
1706,0,7
1720,0,10
1736,0,6
1747,0,2
1759,0,1
