67,0,2
71,0,2
75,0,2
110,0,4
251,0,4
323,0,3
623,0,2
634,0,2
639,0,2
645,0,2
649,0,4
672,0,5
685,0,3
690,0,13
728,0,2
745,0,2
754,0,2
761,0,2
774,0,3
804,0,2
810,0,2
839,0,3
869,0,2
875,0,15
894,0,5
1000,0,2
1030,0,5
1082,0,3
1087,0,3
1140,0,4
1200,0,10
1220,0,2
1224,0,3
1230,0,5
1239,0,3
1286,0,8
1301,0,6
1309,0,2
1344,0,3
1371,0,2
1437,0,4
1471,0,2
1493,0,5
1503,0,2
1537,0,2
1549,0,2
1567,0,3
1611,0,3
1618,0,2
1658,0,3
1776,0,2
1815,0,2
1829,0,9
1843,0,3
1853,0,4
1860,0,2
1875,0,9
1903,0,2
1934,0,2
2372,0,2
2458,0,2
2947,0,5
2960,0,3
2972,0,2
3056,0,5
3135,0,2
3316,0,2
3323,0,2
3335,0,3
3340,0,4
3365,0,2
3470,0,6
3570,0,2
3579,0,3
3584,0,1
