assets_id,identifier,Sony Ci
4889050,cpb-aacip/43-qj77s7j88g,48300395d00f4fd2a0af155a2dce314e
4263238,cpb-aacip/283-38jdfsn0,e8e1148fdbd7477494e543da3764bfca
3026212,cpb-aacip/114-46d258f3,652ecec084db46c8a32aab6055ca8d7d
976494,cpb-aacip/37-97kps3gn,30cb986ac3a741529ba7ed65149e0341
3557452,cpb-aacip/309-12z34vzv,fabda9fc233543fc883f482ba043f8e8
283425,cpb-aacip/17-956dkj9f,4e2880b4e22c4f598df1871dd07ae31a
3531664,cpb-aacip/78-72p5jggr,973fd92e05c440ceacfe18da6b2efb54
1305966,cpb-aacip/37-76f1vsmx,89262c206d25447cb15d479bd9e422a2
1493654,cpb-aacip/75-21ghxbh1,62f180edc8a54d07afb6f246915366b4
3448679,cpb-aacip/394-956dk065,11ded337a78d45ed8fd078eb617d018b
624458,cpb-aacip/426-6341nzqc,b3dd39bde18f4ec3b27d3de7c9c26634
4696847,cpb-aacip/259-hq3rxz7f,8f93b985209c4d779f194207e3e42448
4849942,cpb-aacip/15-183416sz60,8d66ac0b4092487e904b0b5668347c98
2004894,cpb-aacip/41-84zgnf5x,32dff7560c1345c4bde00944eb4b90de
1866398,cpb-aacip/27-50gthzkw,d2a01f859a6240a7ab8066939b8f388d
4891670,cpb-aacip/55-b56d21rv7w,335d52bd21024ed588421d7c8e9cc908
1764525,cpb-aacip/398-2908kvn6,e75510d7610045c48354f17b9ae571e6
4843834,cpb-aacip/500-0v89m62m,ca5c1b48cbc14d549c02f45a45d76bbd
4686389,cpb-aacip/259-p26q2f33,6ac0ef510d6e440c90eee5ea9ae30e10
1946590,cpb-aacip/80-182jmsn4,249daf2f92d74a468e098c6b6d1fe6cf
2146148,cpb-aacip/41-58pc8cpk,d7399df1e1cb439ebbb94a262b54f16d
4894260,cpb-aacip/16-q52f766q9j,24604e29d1244da18e7454a52e68fc74
1481291,cpb-aacip/75-12z350vf,6907a5eb0f0b4d09bbe89b197335c2d2
2007711,cpb-aacip/41-83xsjknj,34d5783ebd084a24acaf78be223831a5
4890797,cpb-aacip/293-445h98zm0x,c573a66b04b34eec8a428153558b31c0
4910695,cpb-aacip/15-gb1xd0rf9r,4dcc57413919487581ea9fd3c13ebe27
2019295,cpb-aacip/41-439zwhb9,b54b1ea15c534124991b2f7367dc1f2b
1746764,cpb-aacip/398-77sn0ccd,f39156673386487081f2264b47b02a71
4859505,cpb-aacip/15-h98z892m52,034fc2f749914df98b81c20267abc682
1299803,cpb-aacip/304-580k6vsz,077b21d7ff20495fb9cee4a6b3d91328
3448247,cpb-aacip/394-41zcrv4q,482c1903893f43d3ae45aa67fe3aa0eb
1819710,cpb-aacip/75-84mkm5dx,ec3b5d38b08747229c7086ae6824b4f7
274702,cpb-aacip/17-021c63c7,249daf2f92d74a468e098c6b6d1fe6cf
4849503,cpb-aacip/15-r49g44hz87,5826c5bf6bc8401990b9f73656db6af0
4720307,cpb-aacip/259-jd4pp78c,772f929fe1ff48ab9f1c19fd91fd7f01
4858360,cpb-aacip/15-fb4wh2dk2b,0cde5c6604f6422983cc1fe4e91fc890
1934365,cpb-aacip/80-17qnkx3t,249daf2f92d74a468e098c6b6d1fe6cf
1745708,cpb-aacip/398-74qjqc7k,f8f3be96203b481ea5dcef8b79a360f4
1974444,cpb-aacip/41-36547hrk,5dc22066946746f1a57d8ca2c031cf54
4841836,cpb-aacip/500-jw86nj39,33fdd8c15a4149c9bd357dbd066290aa
1922424,cpb-aacip/75-17qnkdjn,a43988095d174d43aa4915d85e459365
4842567,cpb-aacip/500-fj29dt3r,476bb0ab4d354cf8b022df5386c326db
1884332,cpb-aacip/398-18rbp222,16fdb16a442b49299068f7b97bc47a52
4709669,cpb-aacip/259-z31nkw7w,535d35495cc94ddf85b40c91473d981d
4857750,cpb-aacip/15-7s7hq3s25h,c944789e611f4d04a2ff38800b427e73
4891092,cpb-aacip/55-0r9m32nf48,4e814a820b6b434dbcfb3536470a42ed
4854370,cpb-aacip/15-xs5j960p3g,95b65281feea4fdb80e73c1af9a561bf
4845703,cpb-aacip/500-j678xk2f,03d4e5193db6459cb08402d3d36a6b86
4845388,cpb-aacip/500-7h1dpd0z,24815b3999064746be2ae900852ebe02
3557407,cpb-aacip/309-085hqct6,b76d02431bbf476fb0f92193e9b1fc2c
4843856,cpb-aacip/500-5d8nhc09,50564c8b973f459c981fc560faaabd19
4894457,cpb-aacip/16-804xg9fj91,eb6d73dba5dd467293decd97a335851c
3617207,cpb-aacip/77-51vdpkbd,f1b088a8bc374aefb8a8cdac13b83a48
4845608,cpb-aacip/500-t727fr5g,a0feb98998974ff2960011fbbff9289e
521706,cpb-aacip/106-66j0zw4p,3fc2c61700eb4d25b1f114b491b18951
884696,cpb-aacip/120-04rjdjz2,b220fcff7dca4057b062fc62dce5c04a
4842544,cpb-aacip/500-1g0hxw59,3eab02de2f034319a7099ca16cdcb601
1994592,cpb-aacip/41-39x0khh9,233f1df73d67442582cd01b4c46c75a1
1486687,cpb-aacip/75-386hf10s,289feacd691841d782db2162fa9e2957
4402716,cpb-aacip/15-418kq3n1,84b0de4c80a04ab18bf01f227b6abc00
3397629,cpb-aacip/83-43nvxfsp,2c319ec8f8684f509e6cc6a10dca725d
3557383,cpb-aacip/309-708w9ppf,29f0bdd3f4e04a5094c7223558781ecd
4852408,cpb-aacip/15-dv1cj87r17,0fc8395f21f340e6b84c2446c128db10
4676163,cpb-aacip/259-v40jwx0d,5b680de1ef6649a2a050834f626dcdde
1005643,cpb-aacip/55-97xktjsp,ef4bee9404c541508e5cefb3b154ef80
4855516,cpb-aacip/15-w08w950z4v,41aeb96fa9a6469b910986f0541fc30a
4048840,cpb-aacip/15-06g1k3gp,36bf4679813b4556a4245f192d1477ce
4890963,cpb-aacip/30-p55db7w59t,5aefe32f1b2942b1b6f2861b6fc620c8
283071,cpb-aacip/17-43nvxwcx,249daf2f92d74a468e098c6b6d1fe6cf
4658087,cpb-aacip/259-736m2m3b,5ee1d93384a24957981ed194604ece04
246998,cpb-aacip/129-784j19jn,69855b9137ec460b880d3582b83708f7
4911522,cpb-aacip/15-ms3jw87948,0d28e3ac45814e348dee67aab898353f
4133313,cpb-aacip/15-741rnq0j,a6bae830359c4b5e8561d783ab8eda1d
4681626,cpb-aacip/259-1r6n2d9s,0a175799431049469fdc2755745d712e
4162585,cpb-aacip/15-9673npbz,911cb643ee104a18b2d53bc4ad9b55f8
1756117,cpb-aacip/398-48sbcmxf,5192453f43944ca1abef7caf0a56782f
522128,cpb-aacip/387-580k6m9n,736cc142b67c4d468a469ef12ceffc31
4847664,cpb-aacip/15-9vq2s91j,b0aa71ac0acc4f939e30a45db73eb774
4888857,cpb-aacip/43-np1wd3qd13,9da19cf60b30424bb69e2a1e086648b8
2130355,cpb-aacip/80-8605r8x3,7cf1ed90d9d64654b902e6d8e5b184d9
3501224,cpb-aacip/77-12m64xnf,3d5f146a44c5400b8c08597564c29c94
4847760,cpb-aacip/15-9g15t980,f4d04308c6054c0d9d67baabb97c7a0f
4856590,cpb-aacip/15-416sx6490b,ad801880262845b193688cda014be150
4842687,cpb-aacip/500-2n4zmb3j,4faa2f851f7347a9b8194c9a03197a27
2201889,cpb-aacip/43-14nk9ctr,60fb2ed9a81b4c458a637c5d9eebe68b
964569,cpb-aacip/37-924b8s1v,9982b155d7044550a1efae13b9f36057
1753420,cpb-aacip/398-06g1jz36,6d91472f28fa4110b57f35fd00b38cc7
3558055,cpb-aacip/309-6341nzsz,d540f829f83348dc934ce54fde6686bf
4888203,cpb-aacip/43-513tt4fx7k,bc8f8cc815d64e1c9acc87a32ee37023
4844159,cpb-aacip/500-154ds229,72647c16aa0d4739804895129b1ce2a8
2181915,cpb-aacip/43-62f7mjcv,893c4935566b49b48df02db5af115f0c
3088306,cpb-aacip/50-54kkwqcv,727b7acdbb6d4188a3db2a8bdc85fd80
4891418,cpb-aacip/55-wd3pv6br2f,cb8f01ea65d1414ab083d439ca7f9447
2123756,cpb-aacip/80-3331zxd8,413a5d0e5a73441caceb2daaa7ea7751
4843273,cpb-aacip/500-gt5fgj6m,db7d1501930144c1a773a11f5b3d9886
3197522,cpb-aacip/30-26xwf1t8,d09807f25c0f4385a64cbe7ac6f27c48
4841018,cpb-aacip/500-4t6f5m3h,146c1e1fcf454aacb82f36c70127270a
4698226,cpb-aacip/259-bz618769,d46fd426b1fd4932903ee69dd0289cef
4842052,cpb-aacip/500-5m628x30,5812fd8531e24d7cb4d96fb288fd97d0
3620005,cpb-aacip/78-6341pf90,b388bd48ea29437e96780081518d5021
1719037,cpb-aacip/85-24wh735p,1582ab13420444f3bae9d220620aca3a
4840222,cpb-aacip/500-sj19qp95,1a1a8e72988c46c2af582e9e60ae1403
1746036,cpb-aacip/398-8279d0jg,678418be075e4b4cb4059868a6816d5e
4428883,cpb-aacip/15-26m0cr75,d98522aecd2c4d988487fd180886d760
1997243,cpb-aacip/41-03cz98t0,ad5db7bdeeae42d897201d95c4ecc7ff
4888639,cpb-aacip/43-td9n29pp59,ec01d9d756cc4271935370bf71d3fd49
1497324,cpb-aacip/75-902z3k8r,2cb4441fa3b2468eb9385b379937ceeb
3279851,cpb-aacip/77-579s5rn9,bb130b6020c54bd1997c56cc0860cc5f
4846079,cpb-aacip/500-zg6g627m,c42187e74d95412fa3b6df224b7fd56e
262219,cpb-aacip/129-848pkcr0,b7b17f8e04584bc09a9ceac62eec6413
3557195,cpb-aacip/309-33rv18ck,287b8a614b424a3e86e7da94c077ea8f
3555923,cpb-aacip/309-06sxkt74,500fc03360b44f7186fca68e527efc7c
4893839,cpb-aacip/16-3j3901zq6c,af81513190414714b4b10127501e27c3
4890841,cpb-aacip/30-f76639kj92,7c2f937c0dba4863983a5075b6380c0c
4851479,cpb-aacip/15-fj29882s71,781b878666f4419984a0712345322d8a
4840630,cpb-aacip/500-h41jnc7b,3c999bff394546f19ad62934aea940f4
1969096,cpb-aacip/41-14nk9pmp,d0dfcd94719447d283850335f785a4f3
3201859,cpb-aacip/298-77fqzdqp,a420a47b8cba446f98d3b7cc89455f5f
3397550,cpb-aacip/83-83xsjp3t,5851ce7e8d3b44c1b627a5490d0f44e2
4840824,cpb-aacip/500-z60c151b,637cdcf2c13d43969daec31727030cac
4859073,cpb-aacip/15-9w08w3884p,da9ef82fc538408aa7e9a7ad4842e925
4692517,cpb-aacip/259-z31nkp8w,7dbe9fcb3e9049ef8c6f7ccdcff358a4
1659175,cpb-aacip/235-451g2m62,c0e83fa9d1e14fb29134547c36e5b7d4
256246,cpb-aacip/129-75dbs5xk,88f0d02654f04d37818959402c0c5e84
4891279,cpb-aacip/55-v40js9hs04,d84fd033540543538feb44bfdf0a5f59
4856814,cpb-aacip/15-5q4rj48v8z,bc001a095dac42eabc4e98f5243c6220
1957473,cpb-aacip/80-50tqkb56,249daf2f92d74a468e098c6b6d1fe6cf
4722040,cpb-aacip/259-n872zj9h,8d5380e3a4b24811a066f798f226893d
4080694,cpb-aacip/15-1937q4x8,ac4001d8815f4705adcd2cc3f55656a6
1646773,cpb-aacip/301-95j9kpfz,2595f88a8b1c4596adb68156280c58a9
958362,cpb-aacip/61-106wwtnb,2c50d0fec7e441ba9d80188506e51284
3281599,cpb-aacip/77-91fj80jm,44cf9fcdb9bf451cb63239f575ae00d5
4893745,cpb-aacip/16-7p8tb0z349,978a58e7b0084dff9ac984e1b7813851
3357501,cpb-aacip/197-16pzgrjr,5c2c6a5726f4401fa417c6845e41a03b
4847635,cpb-aacip/15-9mc8rf9f,166f73abaccf4b9990e1a9afdf71a97b
1943484,cpb-aacip/80-623bks6w,249daf2f92d74a468e098c6b6d1fe6cf
161980,cpb-aacip/225-418kpwn4,c6434bb6ee33471aa6da9813f2978ef9
4458387,cpb-aacip/15-81jhbb1j,dced5a4ac9134ae5b592094c2743d8db
4890014,cpb-aacip/28-5q4rj4912q,22c34dc931e147869abf8785ccf00b9c
2091171,cpb-aacip/43-322bw3fx,a23b33cf90e343cea1fa0a38aebbe303
2169142,cpb-aacip/41-805x6qnm,c7f367ebab5f4288925bfbf853df3993
4841085,cpb-aacip/500-gt5fgh94,991c3ef6cdd84ad7ab13eb03ae268beb
4095071,cpb-aacip/15-6341p565,eda5bb1e4e8d40909e19b5b34190599b
287554,cpb-aacip/17-84mkmx6r,249daf2f92d74a468e098c6b6d1fe6cf
3186229,cpb-aacip/30-29p2p8b5,5b70e38577374b589eb582cca1ea6ad7
4355616,cpb-aacip/15-79h450jw,2a9b7d816cc5492aa0e812ace16cf6b2
4855097,cpb-aacip/15-0v89g5gd6s,302c9b8d03ae4e46a9f12f9004390494
4447112,cpb-aacip/15-9351cnwj,2ba7ba19732a4bfc8b08e260e7d4059d
1582239,cpb-aacip/138-30prrbsr,c37cf09361854193907361af2bc93167
4859651,cpb-aacip/15-n872v2cp6z,bd1b5b7a4a8a4139b2ca1e58126b2bbb
2152246,cpb-aacip/41-5370s6vv,4742195c45e34d079b891e9f6c59aee3
4348245,cpb-aacip/15-75dbs8tm,8f94c5edbec94871affb282057c7ca5f
4857611,cpb-aacip/15-6m3319s785,f1115568db4341f59ab2f0a8d52e22e1
3501002,cpb-aacip/77-08v9t2pd,93bb9c6ae1c540e3a4c83fa568f4a3f0
4842109,cpb-aacip/500-t14tp492,8d5c276ff0654dfaabcedcf285d66327
1056091,cpb-aacip/29-62f7m72g,d4e65676a2fd4eb6afb2b9c6a1cf36a6
4859491,cpb-aacip/15-9s1kh0f41g,7d7d2e06fa4a48d3bda38b467c0440f5
3423905,cpb-aacip/86-46254dc5,94602b1f060a425f94ba5d8acd7b45fe
1756231,cpb-aacip/398-182jmbjd,468f5629a3224f91ab91efc2160ac1bd
4858023,cpb-aacip/15-0000000314,d48ccdc339494d2ca75204171d1c8c78
1988221,cpb-aacip/41-75r7tc7q,725d49c4721d4cd5a94a5da73a8baab7
4888213,cpb-aacip/43-vm42r3pg9p,823d460df0ab49b5b18b32d5f3544365
4859207,cpb-aacip/15-0v89g5gf90,c7b4066f2c0446ccaba0a5ac72855b0e
2977366,cpb-aacip/245-32d7wrkv,40a235d51a3c49f8a95a4132c3c09901
4842069,cpb-aacip/500-zw18r550,c0e9d0c8c3894c1fbbb9b98e8a39d9f5
1767912,cpb-aacip/55-02q57tct,6aa8229cb72a4dab96b2542aa2a20140
2189441,cpb-aacip/43-74qjqmq4,294c6de5cf96414e9fc00675daabb0dd
1948269,cpb-aacip/80-16pzh3r5,249daf2f92d74a468e098c6b6d1fe6cf
2135442,cpb-aacip/80-80ht81vr,249daf2f92d74a468e098c6b6d1fe6cf
4851012,cpb-aacip/15-sb3ws8ht1j,b5724aa9fc9942778f816c0c38d29f32
4932146,cpb-aacip/127-02q576c6,ef6215f42d8d40ea9c83c5276a97f467
4842164,cpb-aacip/500-pz51m87q,dff4b71d0bed4fa09055a89d299b21ac
3493619,cpb-aacip/153-09w0vvn1,76049791f77742938279e2b768dc4a9d
287629,cpb-aacip/17-80ht882q,4905bdea13c6407fae36d144b0f18a93
4845012,cpb-aacip/500-t727fr30,5639b5f3b0e44a01a827a69d9f7135b9
3616502,cpb-aacip/77-13mw7kh7,72313f2a854043178a1d4ba87c9ac0c6
2224892,cpb-aacip/41-48ffbxcx,e8f919297c4c44f0b66484f282b5c8f6
21005,cpb-aacip/22-55m90c21,fc9f002a0ac14512a5639d87bbd63d3f
4888340,cpb-aacip/43-fq9q23r90g,125b798c333342e4b4f8af16242593fa
3449669,cpb-aacip/394-3331zn0b,66ba01d1a1ee48f89e2641befc1da5c2
3517814,cpb-aacip/77-483jbpnq,bd72979401a54864882ae7167a6a8ba0
3128149,cpb-aacip/394-74cnpdgw,c71745d0027a476ea41cbbfc84a376d5
4455069,cpb-aacip/15-36547qxg,a42e77e334cd4501aef406025aed9ecb
1745032,cpb-aacip/398-35t76qqf,bef4ae4738f544c194110e4344d2b2de
1649386,cpb-aacip/301-81jhb4b5,52d40132a36b4bd3abce97641d0782b7
1057465,cpb-aacip/29-322bvtsp,d13b61dce09646eb937af700ae163d14
353737,cpb-aacip/62-22h70txg,1080ad13c9254951abed40bef69bd511
1976833,cpb-aacip/41-47rn8v4h,d7a04a3e6f6044248c26fc429256c5db
3120824,cpb-aacip/394-28ncjx4q,5347b034b58a4a5785540de6daef5b63
1762570,cpb-aacip/398-881jx2tm,2045fe7f16974255bf2d42fe0d390988
4693650,cpb-aacip/259-k06x0n69,6b8293ecb15442569a5769cd90cd6ec4
4479044,cpb-aacip/15-29b5mx97,508289bfaf094a9e9802073fbde7f714
32786,cpb-aacip/111-89r22kfk,f30d2ea3fca74f5fb14105ac55d3fe44
3556841,cpb-aacip/309-623bk90b,10003d21eaca4ed3a7e3db77e4189f81
643709,cpb-aacip/120-784j18n3,c655619b9b4748e1b818978169cf5a9e
4355820,cpb-aacip/15-80ht7nmh,8f7dd78fff9c45509f947c8a04d982b2
4845504,cpb-aacip/500-7s7hv789,632994feeb4b4a078840bb5114827d52
4388280,cpb-aacip/15-29b5mwtx,3e10c0b0dd614ac68a1384fc4ce02b29
4842747,cpb-aacip/500-9w091755,44e6a695fecf43f197e41519759a31fb
4425175,cpb-aacip/15-22v41zf5,144d7956eb2740c3ab702de0c72a4597
4690042,cpb-aacip/259-q814qx2m,44149f7011c54a85962d7dd9faddafe2
4850496,cpb-aacip/15-fn10p0wx76,c49950066f5744bbbdc5bd89f34e5622
4889610,cpb-aacip/43-cc0tq5rn84,39a69e02238b4e2b865ee9203da8757c
771921,cpb-aacip/17-547pwj20,c52a41c105ef4e4883bfd8c5ff9aadc0
4845655,cpb-aacip/500-r20rwg1j,8f32647050c94763a895a87b70cfb077
3557370,cpb-aacip/309-612ngmb8,4d10dc9495744feda128328463c9a205
4166252,cpb-aacip/15-27zkhb0z,71de4e447259427b924a443c5403af30
4849325,cpb-aacip/15-r20rr1pt39,1cd6a6367c474d6989a3ebf9a0bfe3fa
4855867,cpb-aacip/15-hx15m62g6q,3924000ff3904b0fa7e6484bdce17944
4854929,cpb-aacip/15-qb9v11vt5c,9ddde941c9df4a14adfd31199c506cb5
4682626,cpb-aacip/259-v11vhq1n,3985707c33754df9a6fa1af79e552ae1
4857214,cpb-aacip/15-h12v40k479,b1cb36a4b2654b50884160334e566ccd
4851785,cpb-aacip/15-x34mk65k5n,6a608ec94091416f84d5a7bbffc8097e
4163933,cpb-aacip/15-246q5hkd,ee6804280658495fbb7a621ab016d731
4888624,cpb-aacip/43-rn3028pz17,8575c36bd38647a1b47ce7e324a69884
4840203,cpb-aacip/500-7p8tfx0k,d7c333d1e392497f831b3b189dbc7f68
3275038,cpb-aacip/77-515mmrbx,53045f9d5ec94b669c190605be018cbd
4909819,cpb-aacip/15-hq3rv0dk34,a0632b2035444393890b553c9ce98892
4106592,cpb-aacip/15-66vx10cx,bb04757f70a64531aff5cecde24534ea
3557481,cpb-aacip/309-56zw3x4r,4046f0a20537417a953afbaa8ce77c0c
3450770,cpb-aacip/394-81jhb613,2d4bf32b79014895b19cdcf6292f1aea
4358953,cpb-aacip/15-69z09175,eb2fb9f6358d4d0b9a3845cc9ed8782c
4855909,cpb-aacip/15-3j3901zh6q,ee17944e8a4f4ef69d7382c3fe1039d4
4721703,cpb-aacip/259-5x25dx4j,dfab38ef3cb243959fa4c6acb7616046
4048710,cpb-aacip/15-32r4xvhj,f10006b0e26e4404b5a9180db421508b
1622363,cpb-aacip/375-55m90d59,7df7079852f84fab98a8a40ac3e59ca7
4263197,cpb-aacip/283-483j9r11,31ddbf72bc2d46a9b03697b82b18315e
4909814,cpb-aacip/15-5d8nc5ss7f,22c19d612876402aab500fae5bd28b46
4339108,cpb-aacip/15-26xwdmq1,e3afb90f3d814fd7bf6971bcd36a2010
4845766,cpb-aacip/500-d50fzv0j,991f4de1c2464b5e9f9a2b9ffacad0c0
171973,cpb-aacip/187-49t1g617,7a29a917bb78433ea0dd5f443738a4c6
1686702,cpb-aacip/224-2683bpgd,d0148beebac44f25aed016b3564776a2
1824599,cpb-aacip/75-61djhsmk,22375f6408d24a72a65034ff3601f8cd
4101587,cpb-aacip/15-13mw6wgq,b73715b0fef44f35a9e0eafa9e0501a5
4844910,cpb-aacip/500-0c4sns2v,667471bd913649708212a61b6652f683
4463432,cpb-aacip/15-77fqzmpj,b551e2f50ae74d2084438d8133cd2def
3491675,cpb-aacip/30-35t77b8k,5dfa4df50df24508adb6cc9baa27a962
1488755,cpb-aacip/75-75dbs6bx,e4c7e3f069594fb6b205a219e4f210f5
4852779,cpb-aacip/15-gt5fb4ws3j,23b42e880ca94a3fa9bc32f362de907d
3435463,cpb-aacip/394-22v41xnm,9a52bd33db864c5b90e69e1105e37ab9
2116456,cpb-aacip/16-46254fm0,85744d3cd7c948f98270c2e59780fabf
1468009,cpb-aacip/75-36h18p27,cdde20c980714207bd2013887eab6099
4854094,cpb-aacip/15-kw57d2qh3g,3b1553e7ff5541abbbd76ca2dab13ea1
4843793,cpb-aacip/500-9g5gg33g,492caad9ca6a4dacaece8f40122ec5e6
1941388,cpb-aacip/80-21tdznvh,249daf2f92d74a468e098c6b6d1fe6cf
261016,cpb-aacip/129-80ht7k6c,ea246a7d3b404b88abd26bcc23991974
3557960,cpb-aacip/309-074tmq9q,6d3dd0c7f7634fb395c16fd6d4f04503
4082528,cpb-aacip/15-86b2rtgs,fc8fda0b19124d22af3fe044e7c81de3
2221630,cpb-aacip/80-41mgr88p,271c62c996cf4ccabd6fa8811a0ab078
257437,cpb-aacip/129-31qfv1px,9466d201611b458c9661e6087099cc3e
3041160,cpb-aacip/56-96wwq8w8,290ef0867b944d51bc800f7c91a43af0
3443284,cpb-aacip/394-44pk10j3,f5b953e624344f6b9cba2e45696c71a4
1633744,cpb-aacip/375-91fj718r,90732df3e96c43a4b1da7096665f1912
4857055,cpb-aacip/15-1r6n00zs9p,7b9cbca3f3644d1593a5f6a39c4f332d
4411512,cpb-aacip/15-6341p4p5,f9a06f3b6b4d4b9d860ce36b37548501
4860337,cpb-aacip/60-93ttf8hs,1508a1fc7ed44fba815d8f57aadb216c
1308629,cpb-aacip/55-93ttfz39,03d13e770fe4494e8d3d6f523c009942
4855934,cpb-aacip/15-vx05x25t2x,1a6752ad04b64d8ea9f9b848cd64accf
3233696,cpb-aacip/153-16c2ft2g,45451d94a00f4f5d839fc983c7727259
4854059,cpb-aacip/15-416sx6481c,ca6bc380361743cc81e7779712442b63
4844085,cpb-aacip/500-kh0f087r,748b6e8d6d0241f0b99200d10ec3d4ab
1054018,cpb-aacip/29-43nvx5xd,b146aa08b0f34b8493c5b22a21650626
3565000,cpb-aacip/217-02c8689f,0744253668b346f2853fd3d284c6eb93
3023895,cpb-aacip/81-08hdr98m,f314a36bcefe42309c69f4d26b2b8fb0
4663222,cpb-aacip/259-sn012g0g,0e24afd181a64e098a118ea6110ffd9b
4844194,cpb-aacip/500-h12v844d,df06a0bb6e534253aab882f8449a8d4e
262478,cpb-aacip/129-38w9grwv,8fcb90a8196b44f1aab03e1f73f4a401
4890826,cpb-aacip/293-cf9j38kt7g,334a6979067b4b53ae27c6fcd1c74f8c
4854773,cpb-aacip/15-vt1gh9bn3k,58e1e2b89a62414f851f55041e912460
4932208,cpb-aacip/127-35t76q2k,015dcb1297374cb7911943d4e1e09e39
1752628,cpb-aacip/398-19s1rs8r,49316dcf7f614ec596caf49de6f0126d
4357938,cpb-aacip/15-51vdnr4t,d963fee77f194b4b9e4572f7c67d0b31
4888765,cpb-aacip/43-jd4pk07d1s,a1dfd7a44f804861804613c3c4a5f5c2
1646428,cpb-aacip/301-15bcc3w9,b8314cce3ae04977979a6b72cc57f68f
570338,cpb-aacip/52-47dr7z5k,9afc6b0c6c144762928a0f2349410401
4853747,cpb-aacip/15-f18sb3x245,7bd45445e276487e9197e5a4092702c0
3493414,cpb-aacip/153-07gqnm7g,1a5f4e2f050d46c69477cfe092746f11
4855781,cpb-aacip/15-n58cf9jg9z,ddb283feac634513bf6f9ddc80ed1265
2028129,cpb-aacip/43-38jdfzhm,e0843cf6f7c24f899df8742ff88cec6b
4890955,cpb-aacip/30-q23qv3cj5m,c9b0503f047c4cb998ec40100fbaca89
4916827,cpb-aacip/503-fq9q23rk29,eb7e82aef06e4ec59e090a5a2242eb2c
4890316,cpb-aacip/29-sx6445hx9d,8e203bf5b92845e1ae2a9ec23f229732
3071482,cpb-aacip/86-20sqvd9q,d67ba859405d4af68778e26668abe5bf
4850007,cpb-aacip/15-ms3jw86t45,3979df2260cd41da8a448699373b1fbe
4841853,cpb-aacip/500-c824g721,422a56c707a54bfc926990369aae57c3
14712,cpb-aacip/204-117m0df7,346cb9468a9842879f00cd19f7fcd341
1874593,cpb-aacip/235-0966tz9n,3d0a626fc70c459d840dfae54848daef
4890533,cpb-aacip/29-n872v2ct1h,e5e3d4be28b44472916041d9763d2f5a
4147388,cpb-aacip/15-375tbdbz,855ebf7311164f2582e2ca50611b66d0
282669,cpb-aacip/17-52w3rzk6,a47051230b3d47f5add9dbb3c75cb7e3
4840290,cpb-aacip/500-cz32667v,a5cb0ccbbdfb48fc97e9feb94931df12
4428716,cpb-aacip/15-19f4r12f,943d01f8b87a4b39aee9fd0b146c2b57
2221924,cpb-aacip/80-32d7x51m,64edf0aa07774f2fb9f495ce2a15d839
953379,cpb-aacip/304-18dfndh6,d803089cf6bc4e8384c4ef4879a92ee4
1758513,cpb-aacip/398-56zw3xpm,757b111179844303889d987bc8a7ec02
4845714,cpb-aacip/500-416t2c7f,4abc72e357ee4bd9850b2cafcc5c28a6
993630,cpb-aacip/20-47dr7z05,2a079c4ac0054dc2860f6e198266da38
4849035,cpb-aacip/15-9qz22h2v,39fda120b7be4081ab4c18534e24f361
4076219,cpb-aacip/15-72p5j554,a0afa3f266f649e090de3918bee3c295
3433327,cpb-aacip/394-55z61drn,3dce6a4285cd4b589fd7f228333356b6
4860265,cpb-aacip/60-06g1k0cg,cae1b4d9fda4421289b72a5eb78a3945
287564,cpb-aacip/17-859cpp10,ee95e94a26c0475ea844f22e036bec05
1852064,cpb-aacip/138-106wwv83,9ddd59c995d742eb97499ea22711e168
4140226,cpb-aacip/15-06g1k3r6,286914240f36460e97e3554061567088
1988094,cpb-aacip/41-90rr56gn,d7ecf6ef1911479c9f4219709451eeee
2054120,cpb-aacip/43-37hqcd0r,cac4995ae5324e7db293671525cfdab2
3527168,cpb-aacip/359-77fqzhmr,58235e63e3454c59950cba4782828ef0
4910028,cpb-aacip/15-nc5s757629,fb69ee5e2c4e4e77b27c99df34b25d95
1840186,cpb-aacip/75-84zgn1s8,8d0f322cd3cb44059fce73551520de03
3196275,cpb-aacip/30-78tb3s0b,747bbeebd44c44bbabd5cc60e9db948f
4893331,cpb-aacip/27-qv3bz61s41,f59ab609864e4a95b80a5507866ca5e9
1763266,cpb-aacip/398-687h4bzt,c691f08302f1481ab32feb21503137c4
4840625,cpb-aacip/500-4t6f5m28,66ea62ff4b014dd291f857ddb940c4d4
1000844,cpb-aacip/55-386hfh5n,42a0fd4421c84acca9e38c88b9d63f9c
4156200,cpb-aacip/15-54xgxrkk,481aa6db698846268bd599af3cfc146c
4888898,cpb-aacip/43-c24qj7864v,835edc24c293417c8196d4796fcbadc1
1623867,cpb-aacip/375-322bvv8c,1c2a57d1a7ba4403b68d136505b8aa0f
4894522,cpb-aacip/16-vh5cc0vd61,4e12fa349fb6437eb45ecf5c5692d6cd
4733876,cpb-aacip/259-fx73z79w,20ce818e1ee445dd99d9338a7d6ff0b4
4854572,cpb-aacip/15-tx3513v86k,95bd883fd3ee4dcdbed1bf4744f739ab
4932192,cpb-aacip/127-25k98xpp,86e7f28e12d7492abcbdfd8964e82c5c
2987357,cpb-aacip/83-04dncsvw,1f07ac4f8a5a443f8aae4a00daced9cf
