14,0,5
24,0,13
42,0,3
49,0,8
60,0,13
76,0,2
80,0,20
103,0,41
148,0,71
221,0,66
297,0,4
310,0,4
317,0,30
349,0,2
353,0,6
362,0,11
383,0,3
390,0,2
395,0,6
405,0,2
417,0,10
456,0,2
471,0,3
537,0,2
607,0,10
645,0,2
649,0,6
691,0,3
697,0,2
704,0,3
711,0,4
770,0,2
775,0,2
781,0,4
794,0,2
804,0,2
808,0,2
833,0,4
873,0,8
903,0,7
960,0,2
1058,0,5
1082,0,2
1447,0,4
1453,0,4
1471,0,6
1488,0,2
1503,0,5
1891,0,6
1899,0,2
1903,0,22
1928,0,4
1937,0,4
1943,0,4
1949,0,8
1963,0,9
1977,0,4
1992,0,5
2002,0,10
2022,0,4
2028,0,9
2040,0,11
2053,0,6
2061,0,2
2065,0,2
2070,0,4
2076,0,10
2244,0,2
2306,0,2
2385,0,3
2414,0,2
2431,0,2
2570,0,2
2614,0,5
2677,0,5
2747,0,2
2767,0,2
3293,0,2
3297,0,2
3330,0,2
3339,0,4
3358,0,5
3384,0,4
3398,0,3
3418,0,4
3456,0,2
3499,0,4
3512,0,4
3525,0,2
3535,0,2
3665,0,2
