6,0,5
16,0,9
28,0,4
34,0,5
48,0,10
60,0,2
66,0,11
80,0,3
86,0,6
94,0,6
102,0,9
114,0,3
140,0,4
146,0,4
152,0,2
164,0,2
174,0,4
180,0,6
188,0,3
197,0,4
216,0,22
260,0,7
273,0,3
278,0,5
297,0,9
312,0,2
317,0,10
331,0,2
337,0,21
376,0,14
394,0,5
405,0,19
448,0,2
453,0,2
472,0,3
477,0,5
503,0,4
529,0,3
542,0,6
566,0,7
601,0,2
612,0,2
619,0,7
633,0,4
639,0,3
653,0,11
666,0,5
700,0,3
735,0,6
745,0,5
764,0,13
784,0,3
801,0,3
842,0,2
850,0,9
867,0,2
876,0,2
880,0,4
890,0,4
907,0,7
917,0,12
937,0,10
952,0,2
993,0,6
1004,0,3
1014,0,15
1040,0,2
1045,0,21
