0,1,23
27,1,5
52,1,2
818,1,4
838,1,3
850,1,22
882,1,6
892,1,11
906,1,3
917,1,4
927,1,6
958,1,5
965,1,24
998,1,2
1020,1,15
1053,1,20
1093,1,8
1105,1,7
1123,1,6
1132,1,19
1167,1,6
1184,1,5
1196,1,2
1220,1,11
1252,1,3
1278,1,2
1284,1,11
1306,1,5
1322,1,11
1343,1,3
1357,1,6
1368,1,2
1375,1,12
1393,1,3
1401,1,3
1411,1,7
1422,1,7
1436,1,15
1489,1,6
1504,1,18
1534,1,5
1554,1,6
1587,1,5
1617,1,8
1637,1,4
1668,1,7
1680,1,3
1699,1,16
1729,1,2
1744,1,3
1783,1,3
1834,1,3
